"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
895,"TEH-ANT",0.0589090309017554,-0.0214681629014331,0.354708783720054,0.0256096007800799,100,100,100,100,0.15449150659302,0.995699630547936,1
896,"HH",-0.848512939986487,NA,0.0233886421903892,NA,0,0,NA,NA,0.337554672734046,NA,1
896,"HH-ANT",-1.10182396823152,-0.41998718521995,0.0278157949396376,0.0254831350938345,0,0,0,0,0.395972475402372,NA,1
896,"ETI",0.103152962897659,NA,0.0325550675556153,NA,100,0,NA,NA,0.148487849699715,NA,1
896,"ETI-ANT",0.105280017160289,0.00193045087116336,0.0429553801679769,0.0253576068091274,100,0,100,100,0.148647460988603,NA,1
896,"TEH",0.101367527858437,NA,0.349793219334446,NA,100,100,NA,NA,0.148493527104806,0.985076540228656,1
896,"TEH-ANT",0.102425089775289,0.000963690413625328,0.351006525044627,0.0253510966406009,100,100,100,100,0.148671005958351,0.985347955406518,1
897,"HH",-0.865139017433782,NA,0.0234905663862055,NA,0,0,NA,NA,0.379235410382765,NA,1
897,"HH-ANT",-1.1313080896426,-0.441610869081331,0.0279235336524023,0.0255646332816556,0,0,0,0,0.441303782280845,NA,1
897,"ETI",0.123043513846165,NA,0.0323771831578988,NA,100,0,NA,NA,0.139539906474519,NA,1
897,"ETI-ANT",0.124210756880592,0.00109594353938156,0.0425039198891322,0.0252660951520005,100,0,100,100,0.139637750257309,NA,1
897,"TEH",0.121327831511768,NA,0.361099430226828,NA,100,100,NA,NA,0.139701077885369,1.01723403812548,1
897,"TEH-ANT",0.121429481041007,0.000145419960568439,0.362142889204743,0.0252638817836064,100,100,100,100,0.139902183852259,1.01722256507237,1
898,"HH",-0.837879714283634,NA,0.0234906393061929,NA,0,0,NA,NA,0.385516792830163,NA,1
898,"HH-ANT",-1.10693377665718,-0.447166431431002,0.0279177717612273,0.0255586277775889,0,0,0,0,0.443406391072258,NA,1
898,"ETI",0.150525878029695,NA,0.0328994549321477,NA,100,0,NA,NA,0.1627404364527,NA,1
898,"ETI-ANT",0.139770403577741,-0.00950065343835143,0.0437109442794978,0.0255749156929312,100,0,100,100,0.163420338362663,NA,1
898,"TEH",0.148712276848967,NA,0.356659258541019,NA,100,100,NA,NA,0.162845502728089,1.00448933040131,1
898,"TEH-ANT",0.136818148912652,-0.0105073175133841,0.357032535420428,0.0255695831887246,100,100,100,100,0.163590126111257,1.00225589626318,1
899,"HH",-0.843589021374074,NA,0.0234607447449478,NA,0,0,NA,NA,0.30407802538449,NA,1
899,"HH-ANT",-1.10089748088719,-0.426314038770893,0.0279028827897374,0.0255810337502801,0,0,0,0,0.362783221329781,NA,1
899,"ETI",0.118676806036034,NA,0.0323623850377342,NA,100,0,NA,NA,0.137875364906317,NA,1
899,"ETI-ANT",0.120340749411554,0.00149232288331151,0.042450417249513,0.02526823405141,100,0,100,100,0.138162995319168,NA,1
