"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","alpha_sd","convergence"
1304,"HH",0.01271763676659,NA,0.0203823858535377,NA,100,100,NA,0.140706870573451,1
1304,"HH-ANT",0.0210297251925001,0.0144315594322667,0.0241521973884759,0.0225146650195937,100,100,100,0.140983619593623,1
1305,"HH",-0.00860661005869611,NA,0.0202691156899294,NA,100,100,NA,0.142134245389897,1
1305,"HH-ANT",-0.0299512855291726,-0.0370285702648442,0.0240251042321939,0.0223808039597228,100,100,100,0.142646138682247,1
1306,"HH",-0.0206428575205228,NA,0.0204296423527359,NA,100,100,NA,0.169507135528469,1
1306,"HH-ANT",-0.0165038052747112,0.00709381838176969,0.0242672240343221,0.0224818561734155,100,100,100,0.169347823288247,1
1307,"HH",-0.0144943266411661,NA,0.0203368278457881,NA,100,100,NA,0.144835776191523,1
1307,"HH-ANT",-0.00972659112729756,0.00826534086280032,0.0241084965943474,0.0224475678133678,100,100,100,0.14492372846947,1
1308,"HH",-0.00162235459385586,NA,0.0203514772336717,NA,100,100,NA,0.146467217456109,1
1308,"HH-ANT",-0.0188237794421533,-0.0296995689060775,0.0241201638849342,0.0224555305514627,100,100,100,0.145478429404714,1
1309,"HH",0.00133464163910165,NA,0.0201037703338477,NA,100,100,NA,0.132282451180805,1
1309,"HH-ANT",-0.0017623171198714,-0.00539857554540824,0.023799352003024,0.0222331838635031,100,100,100,0.132204478495361,1
1310,"HH",0.00689341153801844,NA,0.0202309237725751,NA,100,100,NA,0.143910203933048,1
1310,"HH-ANT",0.0199203403002518,0.0225791957749427,0.0239790403975731,0.0223301430691378,100,100,100,0.143630838288285,1
1311,"HH",0.0142899171209447,NA,0.0203608531543027,NA,100,100,NA,0.148952765996913,1
1311,"HH-ANT",-5.15543934248521e-05,-0.0248078591652065,0.0241433395085471,0.0224595151251469,100,100,100,0.148662974064048,1
1312,"HH",-0.0265281944564901,NA,0.0201038319858495,NA,100,100,NA,0.126324376951842,1
1312,"HH-ANT",-0.020335008451894,0.0108538113662572,0.0237793166378136,0.022261664039475,100,100,100,0.126276214827661,1
1313,"HH",0.00379434562363322,NA,0.0201612352440739,NA,100,100,NA,0.153097291715233,1
1313,"HH-ANT",0.0102097297344694,0.0110668305084475,0.0239232256914975,0.0222232761335205,100,100,100,0.153263513583129,1
1314,"HH",0.00846925168892863,NA,0.020201305988592,NA,100,100,NA,0.131060992862877,1
1314,"HH-ANT",-0.00049950213478086,-0.0156723747664368,0.0239102197867039,0.0223497842884465,100,100,100,0.131136308627802,1
1315,"HH",-0.00881927898439121,NA,0.020321550985394,NA,100,100,NA,0.142262401841074,1
1315,"HH-ANT",-0.00372392124811382,0.00883651401208437,0.0240847502341422,0.0224398446945502,100,100,100,0.142446248121513,1
1316,"HH",-0.000924518423010037,NA,0.0202537920984088,NA,100,100,NA,0.148798857841123,1
1316,"HH-ANT",-0.00950512745334573,-0.0147433949396971,0.0240151600822355,0.0223389065946822,100,100,100,0.148118574743776,1
1317,"HH",0.0129603450548957,NA,0.0203848094576745,NA,100,100,NA,0.170501035020744,1
1317,"HH-ANT",0.0103670945170889,-0.00444924736963034,0.0242172699303319,0.0224297651482998,100,100,100,0.170522997831182,1
1318,"HH",0.00312652089927174,NA,0.0202890902096413,NA,100,100,NA,0.149575883254048,1
1318,"HH-ANT",0.00770306559568715,0.00790894019100425,0.0240648041381593,0.0223779414221972,100,100,100,0.149722613125589,1
1319,"HH",-0.0115460111685144,NA,0.0200908306948904,NA,100,100,NA,0.127528737870965,1
1319,"HH-ANT",-0.0101894303631843,0.00237534563616503,0.0237691932006572,0.0222410361850173,100,100,100,0.127528723036559,1
1320,"HH",0.025247273889283,NA,0.0198288662921689,NA,100,100,NA,0.113568745546162,1
1320,"HH-ANT",0.0144066626272116,-0.0191379268278151,0.0234027983592637,0.0220199437731022,100,100,100,0.113143547196593,1
1321,"HH",-0.011060021964979,NA,0.0202373374932572,NA,100,100,NA,0.130870920921384,1
1321,"HH-ANT",-0.0388439484637973,-0.0485350365357132,0.0239409827181485,0.0223877558808307,100,100,0,0.130150930117493,1
1322,"HH",0.00772285481269456,NA,0.0199057109047725,NA,100,100,NA,0.0986796633665787,1
1322,"HH-ANT",0.0105809414688151,0.0051433831992385,0.0234136735512663,0.0222333663138274,100,100,100,0.0986113382028335,1
1323,"HH",0.044881753880374,NA,0.020270910614611,NA,0,0,NA,0.14466893438676,1
1323,"HH-ANT",0.0281316396540806,-0.0290397420764538,0.0240300186987368,0.0223730231620394,100,100,100,0.14469750846419,1
1324,"HH",0.00342826203203518,NA,0.0203991931930848,NA,100,100,NA,0.137875330330963,1
1324,"HH-ANT",0.00661855204456684,0.00555458545619798,0.0241617307693615,0.0225446209068929,100,100,100,0.13793196624597,1
1325,"HH",-0.000114821730029382,NA,0.0200686042193586,NA,100,100,NA,0.13310948161172,1
1325,"HH-ANT",-0.00702041546280166,-0.0120433227996059,0.0237625060570074,0.0221899328841154,100,100,100,0.133178032506501,1
1326,"HH",-0.0299603749011616,NA,0.0203212282406725,NA,100,100,NA,0.122829356525635,1
1326,"HH-ANT",-0.0303575350816748,-0.000696538214519233,0.0240192877956729,0.0225290628713686,100,100,100,0.122880954419447,1
1327,"HH",-0.017712197088896,NA,0.0204103048414514,NA,100,100,NA,0.160028874135549,1
1327,"HH-ANT",-0.0218282049112046,-0.00708157536023009,0.0242290978102105,0.022483803988489,100,100,100,0.160187172523295,1
1328,"HH",0.0221324046363051,NA,0.0201122885919473,NA,100,100,NA,0.114504358222328,1
1328,"HH-ANT",0.0367581942599423,0.0258820188181007,0.0237455453628493,0.0223420933240567,100,100,100,0.114830864669143,1
1329,"HH",-0.0364355719707389,NA,0.0203258245703288,NA,100,100,NA,0.139636120180799,1
1329,"HH-ANT",-0.0304573008645567,0.0103951402485405,0.0240813999859857,0.0224544201980822,100,100,100,0.139701564115971,1
1330,"HH",0.013958744579592,NA,0.0205118315513716,NA,100,100,NA,0.174071230856381,1
1330,"HH-ANT",0.0108258748308913,-0.00537014668503633,0.0243723762593921,0.0225641842982751,100,100,100,0.174123315293246,1
1331,"HH",0.0210506913411552,NA,0.0202757869278996,NA,100,100,NA,0.136900978652648,1
1331,"HH-ANT",0.00149217089759955,-0.0338809219449318,0.024000697255061,0.0224044901287681,100,100,100,0.135589627101189,1
1332,"HH",0.0195569366745365,NA,0.0204641114848552,NA,100,100,NA,0.159337406321218,1
1332,"HH-ANT",0.0267591160452954,0.0123552179234253,0.0242864596935091,0.0225449186746624,100,100,100,0.158856524987958,1
1333,"HH",0.0128434432019205,NA,0.0204160422667293,NA,100,100,NA,0.179744749841782,1
1333,"HH-ANT",0.0107098010889888,-0.00363154306164438,0.0242673281581328,0.0224456810651608,100,100,100,0.179583559605273,1
1334,"HH",-0.00849084750923241,NA,0.0200724387863861,NA,100,100,NA,0.124110431379174,1
1334,"HH-ANT",-0.00677849638750964,0.00299132882195859,0.0237369432537508,0.022238065994321,100,100,100,0.124235716339185,1
1335,"HH",-0.0340775111316378,NA,0.020422104105319,NA,100,100,NA,0.152033600924232,1
1335,"HH-ANT",-0.0211748648183087,0.0222671531235156,0.0242208222768163,0.0225184529245505,100,100,100,0.151541360824025,1
1336,"HH",-0.00404682771725627,NA,0.0203924967416959,NA,100,100,NA,0.149891335300739,1
1336,"HH-ANT",-0.00245277994147801,0.00275791436561984,0.0241854460273301,0.0224932122479579,100,100,100,0.149908540635587,1
1337,"HH",0.006957979420797,NA,0.0203399988925248,NA,100,100,NA,0.13607996616427,1
1337,"HH-ANT",-0.0020838297944236,-0.015757933714621,0.0240864546184103,0.0224846675165175,100,100,100,0.136057020184476,1
1338,"HH",0.00331061666657306,NA,0.0201482497337378,NA,100,100,NA,0.154480856263756,1
1338,"HH-ANT",0.00327794737998872,-5.36399698076001e-05,0.0239101640287467,0.0222045595903278,100,100,100,0.154518146731053,1
1339,"HH",0.0125936632705882,NA,0.0203351352687124,NA,100,100,NA,0.14557968987237,1
1339,"HH-ANT",0.0279318510752404,0.0264309029660486,0.0240977147912759,0.0224399657506987,100,100,100,0.144455496262905,1
1340,"HH",-0.00996111884109329,NA,0.0204637366898915,NA,100,100,NA,0.140774981062217,1
1340,"HH-ANT",-0.0281937880516179,-0.0316783443979426,0.0242481168818964,0.0226062371267937,100,100,100,0.141216039519634,1
1341,"HH",-0.0215955729676289,NA,0.0205052015100363,NA,100,100,NA,0.171652370936545,1
1341,"HH-ANT",-0.0387825849976557,-0.0294369333520289,0.0243555191293732,0.0225601810182741,100,100,100,0.170869911800808,1
1342,"HH",-0.00112935982624999,NA,0.0201832157657765,NA,100,100,NA,0.136040227695108,1
1342,"HH-ANT",0.0261768899915408,0.0474078865443258,0.0239154416206071,0.0223089522763317,100,100,0,0.137370459605731,1
1343,"HH",-0.0117807641656698,NA,0.0201975238326366,NA,100,100,NA,0.119824788085614,1
1343,"HH-ANT",-0.0215553894386235,-0.0172271829323137,0.0238609600673462,0.0224042790813107,100,100,100,0.11968641826004,1
1344,"HH",0.00711588472725451,NA,0.0203285193924543,NA,100,100,NA,0.138972387198524,1
1344,"HH-ANT",0.0134200094597345,0.0109661003623901,0.0240826664704751,0.0224600949842171,100,100,100,0.139041118135289,1
1345,"HH",0.0338973340008577,NA,0.0204413724629276,NA,100,100,NA,0.180847129310396,1
1345,"HH-ANT",0.042586515693682,0.0148495618079353,0.0243006903696707,0.0224722726157747,100,100,100,0.181159180484481,1
1346,"HH",0.00398133853074258,NA,0.0203968189516178,NA,100,100,NA,0.166127104604825,1
1346,"HH-ANT",0.00568506125666387,0.00292512985799245,0.0242241747270911,0.022453262381733,100,100,100,0.166200016970635,1
1347,"HH",-0.0251765084770578,NA,0.0202417593758235,NA,100,100,NA,0.131651253430145,1
1347,"HH-ANT",-0.0117743030028741,0.0233257829854002,0.0239501374615375,0.0223905376793394,100,100,100,0.1309208575281,1
1348,"HH",-0.00328135893376868,NA,0.0203444286429712,NA,100,100,NA,0.159145384141253,1
1348,"HH-ANT",-0.000325752806148626,0.00505851362355411,0.0241508867301349,0.0224124089384034,100,100,100,0.15941022807605,1
1349,"HH",-0.00541184570733325,NA,0.0203011164651311,NA,100,100,NA,0.164165797149685,1
1349,"HH-ANT",-0.0124754840591826,-0.0121401517307584,0.0241072787656225,0.0223503837787826,100,100,100,0.164068232756643,1
1350,"HH",0.0235264566932505,NA,0.0203050857329111,NA,100,100,NA,0.133466041714216,1
1350,"HH-ANT",0.031139621630681,0.013267639657446,0.0240409304865841,0.0224573198917412,100,100,100,0.133750363606765,1
1351,"HH",-0.0542376476198096,NA,0.0201764378339156,NA,0,0,NA,0.12394535951256,1
1351,"HH-ANT",-0.0619368590410631,-0.0134985370344213,0.0238516993746287,0.0223562300616325,0,0,100,0.123674051959457,1
1352,"HH",0.0121557791052779,NA,0.0201537306851665,NA,100,100,NA,0.136717132843642,1
1352,"HH-ANT",0.0264938660295701,0.0249246284936113,0.0238761087887771,0.0222718857382118,100,100,100,0.137199189954506,1
1353,"HH",0.0215042417894095,NA,0.0201788191814029,NA,100,100,NA,0.113455491703434,1
