"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","alpha_sd","convergence"
1401,"HH",0.0192077566327593,NA,0.0202309681932114,NA,100,100,NA,0.126590811250043,1
1401,"HH-ANT",0.037480886529408,0.0320367545885808,0.0239249279545177,0.0224039429673999,100,100,100,0.126367011778346,1
1402,"HH",-0.0123712867148577,NA,0.0202090456951516,NA,100,100,NA,0.134245574500382,1
1402,"HH-ANT",-0.022050178570126,-0.0167172568814106,0.0239199784360536,0.0223418353938292,100,100,100,0.133409381002586,1
1403,"HH",-0.00586764038076457,NA,0.02017639248758,NA,100,100,NA,0.150616245765403,1
1403,"HH-ANT",-0.00383698068368618,0.00350807815203719,0.0239347898806754,0.0222476479270172,100,100,100,0.150672499292037,1
1404,"HH",-0.013457679973402,NA,0.0203634891805476,NA,100,100,NA,0.158557298599892,1
1404,"HH-ANT",-0.00887781588470011,0.00787997374118792,0.0241691944543244,0.0224346499516147,100,100,100,0.158391820402283,1
1405,"HH",0.00787924091929655,NA,0.0201598123590271,NA,100,100,NA,0.122302110384093,1
1405,"HH-ANT",0.0128993678823866,0.00882585514737655,0.0238285945378596,0.0223470825353658,100,100,100,0.122229264543912,1
1406,"HH",-0.005544192817327,NA,0.0201107875427454,NA,100,100,NA,0.121086240621216,1
1406,"HH-ANT",-0.0119674241871025,-0.0112872580811959,0.0237651563132302,0.022297497666171,100,100,100,0.120883234611257,1
1407,"HH",-0.027820609850376,NA,0.0203598109098143,NA,100,100,NA,0.15344857915381,1
1407,"HH-ANT",-0.0293505815928621,-0.00262650524428142,0.0241562323417544,0.0224456178739941,100,100,100,0.153586952747124,1
1408,"HH",0.010896027332422,NA,0.0202215502733985,NA,100,100,NA,0.126567313243973,1
1408,"HH-ANT",0.0158901883344087,0.00874194189707,0.0239154539974143,0.0223942583451007,100,100,100,0.126409413599367,1
1409,"HH",-0.0119723252035757,NA,0.0204194139532664,NA,100,100,NA,0.180081149653011,1
1409,"HH-ANT",0.00175215609591962,0.0234379037384435,0.0242689835115722,0.0224478115652662,100,100,100,0.179411441174607,1
1410,"HH",-0.0534734974040864,NA,0.0203033647305854,NA,0,0,NA,0.143190561940358,1
1410,"HH-ANT",-0.0314712867907221,0.0378929371586188,0.0240784958767334,0.0224183087485919,100,100,100,0.144964167876058,1
1411,"HH",0.000205823693991298,NA,0.0202794096083639,NA,100,100,NA,0.130113202932308,1
1411,"HH-ANT",-0.00721647084290166,-0.0129841529820358,0.0239972500533792,0.0224429762782809,100,100,100,0.130136150968644,1
1412,"HH",-0.00877076128849632,NA,0.0203064061013994,NA,100,100,NA,0.130960548110684,1
1412,"HH-ANT",0.0051356490376322,0.0240731431021775,0.0240442250983053,0.0224726766139288,100,100,100,0.132172610684336,1
1413,"HH",0.0212751810808894,NA,0.0203291039759708,NA,100,100,NA,0.133155789127982,1
1413,"HH-ANT",0.00814776678211927,-0.0229017455751955,0.0240609761379673,0.0224840294833971,100,100,100,0.132817656882953,1
1414,"HH",-0.0145030176520245,NA,0.0202412523351246,NA,100,100,NA,0.13056474605941,1
1414,"HH-ANT",-0.0291507942366976,-0.0255883875188315,0.0239579885733824,0.022398061470862,100,100,100,0.130940673190902,1
1415,"HH",-0.00723399878010068,NA,0.0201906999802939,NA,100,100,NA,0.12373865146639,1
1415,"HH-ANT",-0.00383844500427537,0.00595504552172404,0.0238728548056165,0.0223751188490587,100,100,100,0.123885043877491,1
1416,"HH",0.017661721886846,NA,0.020310550469435,NA,100,100,NA,0.138805057433013,1
1416,"HH-ANT",0.0287069936887605,0.0191926967644987,0.0240637543465476,0.0224409198655228,100,100,100,0.139159298702359,1
1417,"HH",-0.00995419425840555,NA,0.0201357475195074,NA,100,100,NA,0.14009318316211,1
1417,"HH-ANT",-0.00203913086812907,0.0137449258890342,0.023859326663987,0.0222371371691794,100,100,100,0.139967097990209,1
1418,"HH",-0.0203786590883483,NA,0.0205018253533836,NA,100,100,NA,0.168269734531041,1
1418,"HH-ANT",-0.00224002140480347,0.0311203227510038,0.0243535007588152,0.0225658935462374,100,100,100,0.168896905952336,1
1419,"HH",-0.0219363965475248,NA,0.0202533938470321,NA,100,100,NA,0.13922819804704,1
1419,"HH-ANT",-0.0346026546077586,-0.0220176437226279,0.0239929777783781,0.0223731079497749,100,100,100,0.139018903826521,1
1420,"HH",-0.0124739382346859,NA,0.0201215658314718,NA,100,100,NA,0.124390142524478,1
1420,"HH-ANT",-0.025745154822779,-0.0232985822798884,0.0237924844166694,0.0222916879873759,100,100,100,0.124351147910622,1
1421,"HH",-0.00131678704750232,NA,0.0203591826279768,NA,100,100,NA,0.143256992779631,1
1421,"HH-ANT",0.00543670067480294,0.0117130119281036,0.0241282712930274,0.0224778948746835,100,100,100,0.143101128515574,1
1422,"HH",-0.0302695103422412,NA,0.0203202951516456,NA,100,100,NA,0.146369574844309,1
1422,"HH-ANT",-0.0151044300947568,0.0262697581470419,0.0240932344548393,0.0224232737669827,100,100,100,0.146537334387732,1
1423,"HH",-0.00894435049722369,NA,0.0200932323486812,NA,100,100,NA,0.125190508685733,1
1423,"HH-ANT",-0.00363023843010473,0.0092534584102486,0.0237684040839437,0.0222568767201279,100,100,100,0.125596329624204,1
1424,"HH",0.0168368169586129,NA,0.0203559438153342,NA,100,100,NA,0.132469086844885,1
1424,"HH-ANT",0.0112285057504683,-0.00975492436811673,0.0240905117538974,0.0225180383797494,100,100,100,0.132159594670037,1
1425,"HH",0.00369344971745098,NA,0.0199980352987753,NA,100,100,NA,0.112673249985433,1
1425,"HH-ANT",0.000611143736428113,-0.00544624014568368,0.0235985651468179,0.0222220247747369,100,100,100,0.112551426778935,1
1426,"HH",0.00484401222506508,NA,0.0202014123703225,NA,100,100,NA,0.157281896607662,1
1426,"HH-ANT",-0.0018842129707656,-0.0115781185310279,0.0239795868383335,0.0222567901145119,100,100,100,0.157549956409476,1
1427,"HH",0.0237483086660421,NA,0.0201516438004871,NA,100,100,NA,0.130639393503283,1
