"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","alpha_sd","convergence"
1601,"HH",0.0158277996185763,NA,0.0200296123695409,NA,100,100,NA,0.113242590570877,1
1601,"HH-ANT",0.0326240949370057,0.0296515317749271,0.0236254407691451,0.0222507527783927,100,100,100,0.112392137861055,1
1602,"HH",-0.0361002548198087,NA,0.0201373595681152,NA,100,100,NA,0.10860640749014,1
1602,"HH-ANT",-0.0669494989587532,-0.0546656565766031,0.023703144898062,0.0224024185781242,0,0,0,0.106696056189624,1
1603,"HH",0.020785566796618,NA,0.0200282237663605,NA,100,100,NA,0.117814612114454,1
1603,"HH-ANT",0.00621724507454928,-0.0257010735600074,0.0236553924071301,0.0222220902619752,100,100,100,0.117611058291109,1
1604,"HH",-0.0255773193863321,NA,0.020309295558357,NA,100,100,NA,0.137912646615451,1
1604,"HH-ANT",-0.0260607614334648,-0.000843019083895439,0.0240568492526884,0.0224425686467508,100,100,100,0.137935167704452,1
1605,"HH",0.00738056590142384,NA,0.0202586151701122,NA,100,100,NA,0.140813536013272,1
1605,"HH-ANT",0.0205281994793524,0.022841244719522,0.024005190613299,0.0223733153440309,100,100,100,0.140786998306375,1
1606,"HH",-0.00436186619748004,NA,0.0203642366879785,NA,100,100,NA,0.163748509989895,1
1606,"HH-ANT",-0.0052483630866465,-0.00151542369610259,0.0241817891185244,0.0224225406774677,100,100,100,0.163841396008522,1
1607,"HH",-0.0149123276854448,NA,0.0202472766818485,NA,100,100,NA,0.159775037827188,1
1607,"HH-ANT",-0.0063773808963399,0.0146339342865849,0.0240401085197105,0.0223020683066708,100,100,100,0.160357600397931,1
1608,"HH",0.0146305621837519,NA,0.0204351919837036,NA,100,100,NA,0.142192969207445,1
1608,"HH-ANT",0.0063514973627778,-0.01423623315766,0.0242084065542296,0.022566287894761,100,100,100,0.141430040734746,1
1609,"HH",0.00509440930750231,NA,0.0202557854002598,NA,100,100,NA,0.126627543359637,1
1609,"HH-ANT",-0.010844011376114,-0.0278833504191134,0.0239485257385777,0.0224308171100228,100,100,100,0.125952473936073,1
1610,"HH",0.00877566996987925,NA,0.020216040495599,NA,100,100,NA,0.130370404115409,1
1610,"HH-ANT",0.000805122868288846,-0.0138961654871818,0.0239285492828584,0.0223707027830958,100,100,100,0.130759214160918,1
1611,"HH",-0.0420879776577173,NA,0.0203743196717041,NA,0,0,NA,0.160595415133114,1
1611,"HH-ANT",-0.0527007142134242,-0.0182677156191,0.0241880035848541,0.0224417570576585,0,0,100,0.160784580253251,1
1612,"HH",0.0160607946303747,NA,0.0202798780962118,NA,100,100,NA,0.143496836117994,1
1612,"HH-ANT",0.00725108644118384,-0.0150936751232351,0.0240457440298435,0.0223897782516324,100,100,100,0.144440277665256,1
1613,"HH",0.015262425143638,NA,0.0204191812300996,NA,100,100,NA,0.142849993025903,1
1613,"HH-ANT",0.0093440327486677,-0.0102767738711457,0.0241986338177415,0.0225475930152069,100,100,100,0.142860253234835,1
1614,"HH",0.0232638951548099,NA,0.0199265930767041,NA,100,100,NA,0.102557662751509,1
1614,"HH-ANT",0.0152125476741063,-0.0144106632228231,0.0234583904927736,0.0222193639711912,100,100,100,0.102301864651257,1
1615,"HH",-0.000477701993582349,NA,0.0201596411150638,NA,100,100,NA,0.116244214924297,1
1615,"HH-ANT",-0.0149926099935616,-0.0250446023923317,0.023829711979911,0.0223904187184061,100,100,100,0.118044919979159,1
1616,"HH",-0.0121511335505796,NA,0.020170614974925,NA,100,100,NA,0.120349693475187,1
1616,"HH-ANT",-0.030600030802076,-0.0324877557752223,0.0238379867936764,0.0223714330123355,100,100,100,0.120687549363718,1
1617,"HH",-0.00200128973914206,NA,0.0201784966408922,NA,100,100,NA,0.1134867291247,1
1617,"HH-ANT",-0.017776421452822,-0.0279793337504997,0.0238115127271986,0.0224238111017314,100,100,100,0.113460880806153,1
1618,"HH",0.0281409720513847,NA,0.020282396515706,NA,100,100,NA,0.132391026104222,1
1618,"HH-ANT",0.0281342105576213,-1.60302185503847e-05,0.0240086583185368,0.0224358885834211,100,100,100,0.132432252365706,1
1619,"HH",0.0147827753967113,NA,0.0202197736322146,NA,100,100,NA,0.145234926849226,1
1619,"HH-ANT",0.0124563517888403,-0.00403123710118061,0.0239721609364355,0.0223139145866454,100,100,100,0.145232522861029,1
1620,"HH",-0.00489118905219356,NA,0.020380675236207,NA,100,100,NA,0.157090926464342,1
1620,"HH-ANT",0.00893318386589258,0.0238270960581354,0.0241889241402678,0.0224583631407606,100,100,100,0.157374498614927,1
1621,"HH",0.0146180876763952,NA,0.0202920241274739,NA,100,100,NA,0.135664036820484,1
1621,"HH-ANT",0.0188401470953911,0.00726030252002975,0.0240254860195393,0.0224311574451076,100,100,100,0.135244058122073,1
1622,"HH",0.018507677579973,NA,0.0201772617476304,NA,100,100,NA,0.143356617539946,1
