"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","alpha_sd","convergence"
1073,"HH-ANT",0.0465522637778361,0.0038103829197032,0.0241007414351063,0.0224273447280011,100,100,100,0.147087277384567,1
1074,"HH",0.0455228102642166,NA,0.0202464792789313,NA,100,0,NA,0.146541213440949,1
1074,"HH-ANT",0.0366371844469574,-0.0153565639603122,0.0240097089471573,0.0223402619950724,100,100,100,0.146945582067791,1
1075,"HH",0.0407110654825231,NA,0.0202434221077626,NA,100,0,NA,0.149418279944615,1
1075,"HH-ANT",0.0451246690172469,0.00761906288349052,0.0240114903289886,0.0223271147435752,100,100,100,0.149621468602297,1
1076,"HH",0.0929890378942859,NA,0.0203118510082127,NA,100,0,NA,0.134656352194451,1
1076,"HH-ANT",0.0912544769851921,-0.00302270116858387,0.0240494149976758,0.0224590288024103,100,0,100,0.134627546859225,1
1077,"HH",0.0717743151530968,NA,0.0199898368465229,NA,100,0,NA,0.121246226634296,1
1077,"HH-ANT",0.0908538425224446,0.0335493738485659,0.0236235710466556,0.0221571771071713,100,0,100,0.120931100790672,1
1078,"HH",0.0179524831295878,NA,0.0203907807317551,NA,0,100,NA,0.163053121142877,1
1078,"HH-ANT",0.0191874701280704,0.00212367256806343,0.0242113532944877,0.0224539560166771,100,100,100,0.163101432285055,1
1079,"HH",0.0791094313973402,NA,0.0200978217629622,NA,100,0,NA,0.123154067010074,1
1079,"HH-ANT",0.0860099795319853,0.0121064727537027,0.0237583414275891,0.0222710237746842,100,0,100,0.122943390235493,1
1080,"HH",0.0486607718182929,NA,0.020190278276818,NA,100,0,NA,0.148665292612137,1
1080,"HH-ANT",0.0588839676179469,0.0176170880733992,0.0239506222729588,0.022270274898303,100,0,100,0.149286869648621,1
1081,"HH",0.0599071605260998,NA,0.0201424006490056,NA,100,0,NA,0.129529202955919,1
1081,"HH-ANT",0.0659528443854541,0.0105200113623149,0.0238318953184488,0.0222888852002892,100,0,100,0.129171524807902,1
1082,"HH",0.0946035679655586,NA,0.0199756139639894,NA,100,0,NA,0.112195088319982,1
1082,"HH-ANT",0.081464244608671,-0.0232934625724021,0.0235760043187248,0.022200733759869,100,0,100,0.112447722154924,1
1083,"HH",0.0462808683021433,NA,0.0202299368884512,NA,100,0,NA,0.131272784795394,1
1083,"HH-ANT",0.0547254186641213,0.0147414076004673,0.0239461618070552,0.0223818598364177,100,0,100,0.131526779648685,1
1084,"HH",0.0699430654961179,NA,0.0202962523093775,NA,100,0,NA,0.136681632239133,1
1084,"HH-ANT",0.079593402625343,0.0167845811182115,0.0240409639642001,0.022433451927722,100,0,100,0.137026802450029,1
1085,"HH",0.06422578597921,NA,0.0202720088431116,NA,100,0,NA,0.149957596304431,1
1085,"HH-ANT",0.0420250428321991,-0.0381176373368094,0.024057038056635,0.0223595875815247,100,100,100,0.151765349139514,1
1086,"HH",0.0414990558456119,NA,0.0202614741700246,NA,100,0,NA,0.147924408716477,1
1086,"HH-ANT",0.0331445318244672,-0.0144320998664338,0.0240246365473498,0.0223510692377943,100,100,100,0.147580220121453,1
1087,"HH",0.0581133647918294,NA,0.0203034310626893,NA,100,0,NA,0.14630906718097,1
1087,"HH-ANT",0.0417296433893777,-0.0283287218998223,0.0240775021851579,0.0224054409213592,100,100,100,0.146993821641487,1
1088,"HH",0.0592795554162354,NA,0.020309540257422,NA,100,0,NA,0.132682977281332,1
1088,"HH-ANT",0.0556854482765056,-0.00627477569320422,0.024040243086775,0.0224651334436374,100,0,100,0.13264142942234,1
1089,"HH",0.0800846581124101,NA,0.0202884033050078,NA,100,0,NA,0.149584745960759,1
1089,"HH-ANT",0.0750186291608083,-0.0087172998585954,0.0240602801098547,0.0223761790380279,100,0,100,0.149246603638327,1
1090,"HH",0.0713471336983866,NA,0.0204308331276244,NA,100,0,NA,0.148472281424493,1
1090,"HH-ANT",0.0678203375980619,-0.00608169214764202,0.0242250779951041,0.0225405964439138,100,0,100,0.148274131074178,1
1091,"HH",0.0656236896792382,NA,0.0201606731604375,NA,100,0,NA,0.129380290143451,1
1091,"HH-ANT",0.0534660690345016,-0.0212641232005714,0.0238549146542674,0.0223107774937064,100,0,100,0.129251791475816,1
1092,"HH",0.0739409216926607,NA,0.0202871235094245,NA,100,0,NA,0.160306997843008,1
1092,"HH-ANT",0.0649118084189927,-0.0155421287866064,0.0240836147834465,0.0223443077233233,100,0,100,0.160224484524498,1
1093,"HH",0.050203514686895,NA,0.0204798575788791,NA,100,0,NA,0.149807183413201,1
