"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
1001,"HH",0.0448466865117194,NA,0.0200730867502575,NA,100,0,NA,NA,0.124777819559376,NA,1
1001,"HH-ANT",0.0798615609278107,0.0613720260731509,0.0237217046884014,0.0222283889975222,100,0,100,0,0.123650326727902,NA,1
1001,"ETI",0.0271800941482306,NA,0.0318938621698201,NA,100,100,NA,NA,0.126439564182368,NA,1
1001,"ETI-ANT",0.0985289338204634,0.0668469924438716,0.0413212019096949,0.0249236559505128,100,0,100,0,0.123836131086385,NA,1
1001,"TEH",0.0441153029105982,NA,0.0204724529055431,NA,100,0,NA,NA,0.124853730186041,0.00563253350856332,0
1001,"TEH-ANT",0.0798615619039513,0.0613720265612245,0.0237217044327486,0.0222283889319398,100,0,100,0,0.123650306382767,0,1
1002,"HH",0.0743444365602788,NA,0.0203544848417598,NA,100,0,NA,NA,0.161451214977398,NA,1
1002,"HH-ANT",0.104655648504649,0.0516860360777705,0.0241816468473439,0.02241983175124,100,0,100,0,0.164454498027082,NA,1
1002,"ETI",0.0409534152047337,NA,0.0328350750757595,NA,100,100,NA,NA,0.158542226972667,NA,1
1002,"ETI-ANT",0.10398077383055,0.0547846037316322,0.0437903256084693,0.0256002577169713,100,0,100,0,0.16501647937932,NA,1
1002,"TEH",0.0738703700986807,NA,0.0243066762001818,NA,100,0,NA,NA,0.161500424259538,0.0202714863054218,1
1002,"TEH-ANT",0.113703730882833,0.0561747838941191,0.0296709697054423,0.0231189652492241,100,0,100,0,0.165709214880853,0.0216982838485136,1
1003,"HH",0.0548029232958536,NA,0.0203047101180477,NA,100,0,NA,NA,0.155538622388014,NA,1
1003,"HH-ANT",0.0725588842086011,0.0303001468240126,0.0241071941312463,0.0223798342390797,100,0,100,100,0.157401616813336,NA,1
1003,"ETI",0.0103646178302266,NA,0.032660303048076,NA,0,100,NA,NA,0.151784769196422,NA,1
1003,"ETI-ANT",0.0250004316910493,0.012878458790459,0.0432249579622895,0.0254411590315278,100,100,100,100,0.153252546301816,NA,1
1003,"TEH",0.0548029317955502,NA,0.0203047104785936,NA,100,0,NA,NA,0.155538710553045,0,1
1003,"TEH-ANT",0.0725587432262329,0.0303000763328293,0.0241071874768591,0.0223798325507196,100,0,100,100,0.157400620248326,0,1
1004,"HH",0.0409199323485021,NA,0.0204600990688566,NA,100,0,NA,NA,0.169512665199637,NA,1
1004,"HH-ANT",0.0599561850666053,0.0326711609166684,0.0243045345197047,0.0225157484137832,100,0,100,100,0.169782634316881,NA,1
1004,"ETI",0.00156717081616241,NA,0.0331612074430921,NA,0,100,NA,NA,0.170149158652749,NA,1
1004,"ETI-ANT",0.0265134070306386,0.0220425332589909,0.0441447746957284,0.0257494767116588,100,100,100,100,0.170110900051138,NA,1
1004,"TEH",0.0409199333658452,NA,0.0204600995264066,NA,100,0,NA,NA,0.169512805663506,0,1
1004,"TEH-ANT",0.0599561856160421,0.0326711611913876,0.024304534678509,0.0225157484538241,100,0,100,100,0.16978266321161,0,1
1005,"HH",0.0766909038248036,NA,0.0202222700754803,NA,100,0,NA,NA,0.139743239871543,NA,1
1005,"HH-ANT",0.103690204714624,0.0468268935619411,0.0239687420665975,0.0223376322399764,100,0,100,0,0.140838610827559,NA,1
1005,"ETI",0.08201082637026,NA,0.0323761042854286,NA,100,0,NA,NA,0.140359637369964,NA,1
