"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
1786,"HH-ANT",0.0696027572751511,0.0617875306440216,0.023973758798743,0.0224645563758833,100,0,100,0,0.124966306435895,NA,1
1786,"ETI",-0.0196660202805831,NA,0.0324685619175242,NA,0,100,NA,NA,0.135414924425986,NA,1
1786,"ETI-ANT",0.0381875902160285,0.0513692495911339,0.0420144001946695,0.0252512673569147,100,100,100,0,0.128556500544427,NA,1
1786,"TEH",0.0339425079642596,NA,0.0203020507023168,NA,0,100,NA,NA,0.128284428057313,0,1
1786,"TEH-ANT",0.0696027590515424,0.0617875315322184,0.0239737586680848,0.0224645563423657,100,0,100,0,0.124966296037457,0,1
1787,"HH",0.0553647419422891,NA,0.0201546851333264,NA,100,0,NA,NA,0.131153827961378,NA,1
1787,"HH-ANT",0.0661014475973529,0.0187565621209158,0.0238563625307278,0.022296320233334,100,0,100,100,0.131238704705766,NA,1
1787,"ETI",0.0341533223845444,NA,0.0321181808576849,NA,100,100,NA,NA,0.131804634518316,NA,1
1787,"ETI-ANT",0.0457151648864328,0.0107496541338772,0.0419718969980744,0.025113719255235,100,100,100,100,0.131987338192623,NA,1
1787,"TEH",0.0553647499752975,NA,0.0201547280502004,NA,100,0,NA,NA,0.131160227374756,1.01233090166023e-05,1
1787,"TEH-ANT",0.0661014018826459,0.018756539263565,0.0238563221861257,0.0222963098981414,100,0,100,100,0.131234979519189,0,1
1788,"HH",0.0756260383783199,NA,0.0202139303991934,NA,100,0,NA,NA,0.123435833057208,NA,1
1788,"HH-ANT",0.0894974661413483,0.02423236470823,0.0239078449639237,0.0224053832009175,100,0,100,100,0.124340470074015,NA,1
1788,"ETI",0.0577199143443013,NA,0.0319834750385064,NA,100,100,NA,NA,0.122687454627981,NA,1
1788,"ETI-ANT",0.0802091174531548,0.0210648210788967,0.0415989492771094,0.0251115449224503,100,100,100,100,0.124100016027328,NA,1
1788,"TEH",0.0756260412785848,NA,0.0202139306651393,NA,100,0,NA,NA,0.123435867371304,0,1
1788,"TEH-ANT",0.0894975092449268,0.0242323862600206,0.02390784913051,0.0224053842698125,100,0,100,100,0.124340799618773,0,1
1789,"HH",0.0804682901899544,NA,0.0202165714134378,NA,100,0,NA,NA,0.136134455382359,NA,1
1789,"HH-ANT",0.101336335765405,0.0363409039728501,0.0239391962305453,0.0223429557058944,100,0,100,100,0.135816486843008,NA,1
1789,"ETI",0.0631002910541148,NA,0.032303909084028,NA,100,100,NA,NA,0.136823910029451,NA,1
