"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
1535,"HH-ANT",0.0472474689426635,-0.00364740337741362,0.0240554032989826,0.0224311481256048,100,0,100,100,0.139406071949912,NA,1
1535,"ETI",0.0304801836217611,NA,0.032446826492597,NA,100,100,NA,NA,0.138145786393261,NA,1
1535,"ETI-ANT",0.0143659553536942,-0.0147580472080619,0.0425037957715107,0.0253211825396244,100,100,0,100,0.137547435350223,NA,1
1535,"TEH",0.0493500297288258,NA,0.0203049570712072,NA,100,0,NA,NA,0.139480979604035,1.23071824548468e-05,1
1535,"TEH-ANT",0.0472474721025641,-0.00364740179746442,0.0240554036184728,0.0224311482072818,100,0,100,100,0.139406106064118,0,1
1536,"HH",0.055224227131521,NA,0.0201642792016006,NA,100,0,NA,NA,0.126132437861888,NA,1
1536,"HH-ANT",0.0471114038365085,-0.0141923440412786,0.0238534661854313,0.0223327027222425,100,0,0,100,0.126483260318144,NA,1
1536,"ETI",0.0744873203881467,NA,0.0319879062172965,NA,100,0,NA,NA,0.125728313747085,NA,1
1536,"ETI-ANT",0.0655065708535234,-0.00841140436756348,0.0416386436970624,0.0250661816523279,100,100,100,100,0.126192847467245,NA,1
1536,"TEH",0.0552227061813859,NA,0.020164586374116,NA,100,0,NA,NA,0.126164573800399,7.56416401580556e-05,1
1536,"TEH-ANT",0.0471113822598378,-0.0141923548296127,0.0238534695320311,0.0223327035804318,100,0,0,100,0.126483539462178,0,1
1537,"HH",0.0617585361776638,NA,0.0204100827110326,NA,100,0,NA,NA,0.157295824301687,NA,1
1537,"HH-ANT",0.0956334501987675,0.0583562429523463,0.024225958173895,0.022489790843308,100,0,100,0,0.158240278503696,NA,1
1537,"ETI",0.0250628596873083,NA,0.0329246150127336,NA,100,100,NA,NA,0.157473657679416,NA,1
1537,"ETI-ANT",0.0832606922386742,0.0520623436873663,0.0436507584359477,0.0256196704613915,100,100,100,0,0.158570452236921,NA,1
1537,"TEH",0.0560537102899931,NA,0.022188820689296,NA,100,0,NA,NA,0.157285900016441,0.0124903513987065,1
