"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
201,"HH",0.0324250289578744,NA,0.0202522607096632,NA,0,100,NA,NA,0.13304129464712,NA,1
201,"HH-ANT",0.052440215179751,0.0346532387492117,0.0239908058918191,0.022401910985377,100,0,100,100,0.134621854575879,NA,1
201,"ETI",-0.0217952424835595,NA,0.0321535138721268,NA,0,100,NA,NA,0.129011446119097,NA,1
201,"ETI-ANT",-0.00145311236167124,0.0187103123347,0.0420139086880258,0.0251885338712119,100,100,100,100,0.13049751470971,NA,1
201,"TEH",0.0324248597412156,NA,0.0202522490763266,NA,0,100,NA,NA,0.133039456306077,0,1
201,"TEH-ANT",0.0524403566337056,0.0346533094761933,0.0239908160710219,0.0224019135911964,100,0,100,100,0.134622847808182,0,1
202,"HH",0.0451239524785969,NA,0.0204329219981144,NA,100,0,NA,NA,0.143642793880456,NA,1
202,"HH-ANT",0.0565015482934967,0.0197446464623802,0.0242152034638671,0.0225596283194223,100,0,100,100,0.143497459817632,NA,1
202,"ETI",0.0126751912938362,NA,0.0327906193228159,NA,100,100,NA,NA,0.145472709922104,NA,1
202,"ETI-ANT",0.0249393194007341,0.0111562316689995,0.0431418915412218,0.0255585181828315,100,100,100,100,0.14525809415864,NA,1
202,"TEH",0.045123952916703,NA,0.0204329218905503,NA,100,0,NA,NA,0.143642773304378,0,1
202,"TEH-ANT",0.0565013827781649,0.019744563704716,0.0242152709843189,0.0225596455618602,100,0,100,100,0.143505136607174,0,1
203,"HH",0.0825376728324786,NA,0.0200794204416336,NA,100,0,NA,NA,0.125320645350317,NA,1
203,"HH-ANT",0.110941534485151,0.0489506716329548,0.0237055104580378,0.0222270012694037,100,0,100,0,0.122085581976114,NA,1
203,"ETI",0.0841970214514751,NA,0.0318956118141418,NA,100,0,NA,NA,0.126342221403861,NA,1
203,"ETI-ANT",0.14974702968636,0.0600202697843745,0.0410231869981624,0.0248542382281549,100,0,100,0,0.119969721389517,NA,1
203,"TEH",0.0825376663484459,NA,0.02007942072146,NA,100,0,NA,NA,0.125320683697195,0,1
203,"TEH-ANT",0.110941555609937,0.0489506821953528,0.0237055092196599,0.0222270009516569,100,0,100,0,0.12208548662235,0,1
204,"HH",0.0168065144629728,NA,0.0205666517558821,NA,0,100,NA,NA,0.154357224643899,NA,1
204,"HH-ANT",0.0370994249171939,0.034980045057212,0.0244047731593024,0.0226760891292433,100,100,100,100,0.15525935371205,NA,1
204,"ETI",-0.00131309705878646,NA,0.0331010011483786,NA,0,100,NA,NA,0.153679093610424,NA,1
204,"ETI-ANT",0.0395185653241536,0.0365928779076213,0.0438221776184096,0.0257891149022777,100,100,100,100,0.155550334979611,NA,1
204,"TEH",0.0168059600464165,NA,0.0205668575376297,NA,0,100,NA,NA,0.154349382146919,0.00013545045053523,0
204,"TEH-ANT",0.0370994250784759,0.0349800451378549,0.024404773177005,0.0226760891337438,100,100,100,100,0.155259356173614,0,1
205,"HH",0.0719914137860397,NA,0.0202283630477992,NA,100,0,NA,NA,0.128487223337333,NA,1
205,"HH-ANT",0.0861477028237053,0.0247859577257537,0.0239327869540184,0.0223926709188138,100,0,100,100,0.128578208193538,NA,1
205,"ETI",0.0526513737313023,NA,0.0321524560501443,NA,100,100,NA,NA,0.12863105089052,NA,1
205,"ETI-ANT",0.0718617274563045,0.0179857353793914,0.0419162897071398,0.0251705856043791,100,100,100,100,0.128920301901153,NA,1
205,"TEH",0.0719914137909121,NA,0.0202283629568,NA,100,0,NA,NA,0.128487210244802,0,1
205,"TEH-ANT",0.0861477156537325,0.0247859641407663,0.0239327980400928,0.0223926737607574,100,0,100,100,0.128579166922795,0,1
206,"HH",0.0456518205474164,NA,0.0201900283803355,NA,100,0,NA,NA,0.125008637756685,NA,1
206,"HH-ANT",0.0772275179089777,0.0553821336257584,0.0238618683058645,0.022361914081896,100,0,100,0,0.124142825389655,NA,1
206,"ETI",0.000856695332721821,NA,0.0321046280329627,NA,0,100,NA,NA,0.127925576028273,NA,1
206,"ETI-ANT",0.0471776684273153,0.0431483448953597,0.0416412557310149,0.0250894614914475,100,100,100,100,0.125570581469603,NA,1
206,"TEH",0.0259919242003569,NA,0.0271967235958288,NA,100,100,NA,NA,0.126024428183922,0.0309939317301095,1
206,"TEH-ANT",0.0671888404491887,0.0513873578294843,0.0300473964356721,0.0230995846983719,100,0,100,0,0.124380215346598,0.0244310297217643,1
207,"HH",0.041307970152513,NA,0.0203563550051131,NA,100,0,NA,NA,0.135532998653162,NA,1
207,"HH-ANT",0.0661307596831132,0.0432307074601092,0.0241097844855439,0.0225061775831618,100,0,100,100,0.136225942703482,NA,1
207,"ETI",0.00667253736123247,NA,0.0324439885683749,NA,0,100,NA,NA,0.134264576468666,NA,1
207,"ETI-ANT",0.0453916852504288,0.0358675184054525,0.0424698207272986,0.0253681676162434,100,100,100,100,0.135032444022218,NA,1
207,"TEH",0.03979453716081,NA,0.021285842472815,NA,100,100,NA,NA,0.13540691049329,0.00880550727540546,1
207,"TEH-ANT",0.0659517278622133,0.0431862009588723,0.0246372629513049,0.0225725073227773,100,0,100,100,0.136171462341261,0.00583690162481168,1
208,"HH",0.0442073970827466,NA,0.0200997505293372,NA,100,0,NA,NA,0.122449546833017,NA,1
208,"HH-ANT",0.0800554193429842,0.063005457582803,0.0237628766731894,0.0222762587124221,100,0,100,0,0.122861763364587,NA,1
208,"ETI",-0.0161929382508224,NA,0.0318572710958522,NA,0,100,NA,NA,0.12354892941418,NA,1
208,"ETI-ANT",0.0379150385693426,0.0511693914068466,0.041301430255264,0.0249530357514975,100,100,100,0,0.122633181619581,NA,1
208,"TEH",0.0442073971052075,NA,0.0200997507868804,NA,100,0,NA,NA,0.122449579848045,0,1
208,"TEH-ANT",0.0800554562449958,0.063005476324626,0.0237628903232157,0.022276261940196,100,0,100,0,0.122862664770483,1.13947615510733e-05,1
209,"HH",0.0431672637345831,NA,0.0200862195831987,NA,100,0,NA,NA,0.119861325117023,NA,1
209,"HH-ANT",0.0738390388912768,0.0540428549833921,0.0237297022233993,0.0222744682070858,100,0,100,0,0.119674483390116,NA,1
209,"ETI",0.0256657513268166,NA,0.0317684101351522,NA,100,100,NA,NA,0.120717152793872,NA,1
209,"ETI-ANT",0.0848135297075387,0.0563249010653255,0.0411076157509337,0.0249130217125407,100,0,100,0,0.120020280898425,NA,1
209,"TEH",0.0431672549290862,NA,0.0200862225836513,NA,100,0,NA,NA,0.119861688528365,0,1
209,"TEH-ANT",0.0738390389533638,0.0540428550144355,0.02372970263063,0.0222744683116039,100,0,100,0,0.119674513004841,0,1
210,"HH",0.0560840030681637,NA,0.0199275107102554,NA,100,0,NA,NA,0.103953399509075,NA,1
210,"HH-ANT",0.0816370002092664,0.0457515150672014,0.0234714869690429,0.0222078500512022,100,0,100,0,0.103953119715712,NA,1
210,"ETI",0.0148033792115357,NA,0.031069151168245,NA,100,100,NA,NA,0.1047746182207,NA,1
210,"ETI-ANT",0.0498275462439208,0.0348239097819469,0.0396115932832403,0.0245515306431069,100,100,100,100,0.10409609040223,NA,1
210,"TEH",0.0429441133511891,NA,0.0248244463264413,NA,100,100,NA,NA,0.104093897968111,0.0242950801017796,1
210,"TEH-ANT",0.0737050757129479,0.0426143587250386,0.0279410706834579,0.0227198587598092,100,0,100,100,0.10388052325597,0.0201174232576523,1
211,"HH",0.0423179563762874,NA,0.0203996738753041,NA,100,0,NA,NA,0.169051692305016,NA,1
211,"HH-ANT",0.0676818389867876,0.0435389494189404,0.0242302751635234,0.022448050528512,100,0,100,100,0.168980173176277,NA,1
211,"ETI",0.028510784147739,NA,0.033051200611373,NA,100,100,NA,NA,0.168935423520186,NA,1
211,"ETI-ANT",0.0785069631988133,0.0442086735956743,0.0439859516275784,0.0256654563057998,100,100,100,100,0.168921900393144,NA,1
211,"TEH",0.0423179528748658,NA,0.020399675357329,NA,100,0,NA,NA,0.169052147586761,0,1
211,"TEH-ANT",0.0676818470094269,0.0435389534302635,0.0242303190317944,0.0224480615913968,100,0,100,100,0.168988116884255,0,1
212,"HH",0.0580438220796574,NA,0.0203361880483931,NA,100,0,NA,NA,0.153170287156402,NA,1
212,"HH-ANT",0.0590173836692403,0.00168155201519925,0.0241272160365487,0.0224196816739398,100,0,100,100,0.153201650942628,NA,1
212,"ETI",0.0209210583949075,NA,0.0327856408296436,NA,100,100,NA,NA,0.154709772483712,NA,1
212,"ETI-ANT",-0.000688481376116366,-0.0193009943998901,0.0434217557552467,0.0255220896807836,100,100,0,100,0.155754095770548,NA,1
