"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
1601,"HH",-0.837391683817532,NA,0.023463732357779,NA,0,0,NA,NA,0.337799753474342,NA,1
1601,"HH-ANT",-1.08115898082276,-0.403699711005537,0.0279157969643608,0.025575251713019,0,0,0,0,0.396308920714457,NA,1
1601,"ETI",0.1437802371523,NA,0.0314706909703198,NA,100,0,NA,NA,0.113169731582809,NA,1
1601,"ETI-ANT",0.184168208328516,0.0391213325665693,0.0404123473259228,0.0247479959486908,100,0,100,100,0.112001926633287,NA,1
1601,"TEH",0.142124981249833,NA,0.355436415074873,NA,100,100,NA,NA,0.11321616437958,1.00138224518696,1
1601,"TEH-ANT",0.181663110903225,0.0382903726964998,0.358984125868545,0.0247433795842753,100,100,100,100,0.112015457117656,1.00891613277777,1
1602,"HH",-0.875001310671015,NA,0.0236127026591178,NA,0,0,NA,NA,0.306943486677341,NA,1
1602,"HH-ANT",-1.16418315957091,-0.479742191783253,0.0280535585538702,0.0257158933847502,0,0,0,0,0.370311987016239,NA,1
1602,"ETI",0.104269839437534,NA,0.0315973174434836,NA,100,0,NA,NA,0.111146048110914,NA,1
1602,"ETI-ANT",0.0488571209885213,-0.0536384748450176,0.0402323058061266,0.0248274642772965,100,100,0,0,0.107706534264033,NA,1
1602,"TEH",0.102608818239477,NA,0.357362671572095,NA,100,100,NA,NA,0.111013856384168,1.0068221675664,1
1602,"TEH-ANT",0.0464350265392739,-0.0544497177414146,0.354564388101805,0.0248201410067037,100,100,0,0,0.107605709573758,0.996396463602096,1
1603,"HH",-0.825510147315228,NA,0.0234569631813733,NA,0,0,NA,NA,0.339346866859579,NA,1
1603,"HH-ANT",-1.0994777372124,-0.455008269604054,0.0278755312712775,0.0255371260081873,0,0,0,0,0.398436430308658,NA,1
1603,"ETI",0.151183987641877,NA,0.0315983099370454,NA,100,0,NA,NA,0.11784213369051,NA,1
1603,"ETI-ANT",0.122814712659078,-0.0271812837490595,0.0408618906727549,0.0248211034291828,100,0,100,100,0.117871715869505,NA,1
1603,"TEH",0.149559985028921,NA,0.358563987522887,NA,100,100,NA,NA,0.117848195997644,1.01023144887664,1
1603,"TEH-ANT",0.12032860664534,-0.0280141409658093,0.357684490386652,0.024816790410808,100,100,100,100,0.117917144208916,1.00507096508749,1
1604,"HH",-0.868830775412897,NA,0.0234692587787685,NA,0,0,NA,NA,0.306111246007071,NA,1
1604,"HH-ANT",-1.1269640309835,-0.427754358759487,0.027911848159391,0.0255881177868282,0,0,0,0,0.364800303542759,NA,1
1604,"ETI",0.11319583428019,NA,0.0324973746652793,NA,100,0,NA,NA,0.139281523598993,NA,1
1604,"ETI-ANT",0.125041809214852,0.0107356529042531,0.0426877806991873,0.0253769004316604,100,0,100,100,0.140183058781046,NA,1
1604,"TEH",0.111412303690179,NA,0.355015181806078,NA,100,100,NA,NA,0.139147222552636,0.99992558326588,1
1604,"TEH-ANT",0.122177300427225,0.00976347184350088,0.356826548700091,0.0253674373835623,100,100,100,100,0.139971410866201,1.00202725314019,1
1605,"HH",-0.841805053578409,NA,0.0235825769072048,NA,0,0,NA,NA,0.349861496031191,NA,1
1605,"HH-ANT",-1.08720964464241,-0.407487382242001,0.0280521533369765,0.0256977612724707,0,0,0,0,0.403568286095917,NA,1
1605,"ETI",0.120122364012142,NA,0.0324471765866108,NA,100,0,NA,NA,0.141246110496622,NA,1
1605,"ETI-ANT",0.148890454969531,0.0263358283632209,0.0426292328135069,0.0253099664178092,100,0,100,100,0.141258568039903,NA,1
1605,"TEH",0.118459982175371,NA,0.359480073589608,NA,100,100,NA,NA,0.141274579190096,1.01261828961312,1
1605,"TEH-ANT",0.146235351926796,0.0254339990424481,0.362363025787691,0.0253038419582675,100,100,100,100,0.14126038486526,1.01781293344388,1
1606,"HH",-0.858523786873191,NA,0.023642086117255,NA,0,0,NA,NA,0.3848346148455,NA,1
1606,"HH-ANT",-1.12099049718379,-0.435846195645288,0.0281073687345916,0.0257331042751279,0,0,0,0,0.443715713171931,NA,1
1606,"ETI",0.143961095217638,NA,0.0329004509363412,NA,100,0,NA,NA,0.161923928589331,NA,1
1606,"ETI-ANT",0.161932460141361,0.0159320601839994,0.0436357980553411,0.0255637024211113,100,0,100,100,0.161189982505242,NA,1
1606,"TEH",0.142238961341931,NA,0.366234573207885,NA,100,100,NA,NA,0.162023727038017,1.03168463378526,1
1606,"TEH-ANT",0.159127498187693,0.0149725774954351,0.36847960222467,0.0255585766027082,100,100,100,100,0.16132741906361,1.03489520961543,1
1607,"HH",-0.858287517677533,NA,0.0233806515759227,NA,0,0,NA,NA,0.316259678742542,NA,1
1607,"HH-ANT",-1.10600975599366,-0.411641958162674,0.0278080912980947,0.0254905235058882,0,0,0,0,0.36769399793763,NA,1
1607,"ETI",0.111890907706655,NA,0.0327096275670233,NA,100,0,NA,NA,0.159873451848395,NA,1
1607,"ETI-ANT",0.134696135259074,0.0200292459017128,0.0434709672211074,0.0254474408529807,100,0,100,100,0.16174383321036,NA,1
1607,"TEH",0.110086390890598,NA,0.356635581796249,NA,100,100,NA,NA,0.159749386193587,1.00447262331249,1
1607,"TEH-ANT",0.13171888617237,0.0190144979956714,0.359283033411414,0.025438079110379,100,100,100,100,0.161508373407098,1.00875744739017,1
1608,"HH",-0.823520752389134,NA,0.0235990395829014,NA,0,0,NA,NA,0.290627560606038,NA,1
1608,"HH-ANT",-1.0869602301616,-0.437351801820494,0.0280614925555409,0.0257386084904988,0,0,0,0,0.346177642851025,NA,1
1608,"ETI",0.0878017421598081,NA,0.0325833516555346,NA,100,0,NA,NA,0.137153861885357,NA,1
1608,"ETI-ANT",0.0420949077707093,-0.0415392050263387,0.0424556494159834,0.0253938754494665,100,100,100,100,0.133820018113257,NA,1
1608,"TEH",0.0861072609428189,NA,0.352426986308344,NA,100,100,NA,NA,0.136994267961427,0.992551858314254,1
1608,"TEH-ANT",0.0394715684254005,-0.0424370596276083,0.35055349556104,0.0253846670170157,100,100,100,100,0.133646581156635,0.984234158369915,1
1609,"HH",-0.836729465376496,NA,0.0235445611817442,NA,0,0,NA,NA,0.305113506883526,NA,1
1609,"HH-ANT",-1.11081490564616,-0.454328502454782,0.0279878558918667,0.0256572353612433,0,0,0,0,0.366746144010878,NA,1
1609,"ETI",0.170598087554636,NA,0.0322618045393756,NA,100,0,NA,NA,0.130279999661584,NA,1
1609,"ETI-ANT",0.155977675088665,-0.0134413085180718,0.042013696595825,0.0252246514457425,100,0,100,100,0.129356742557119,NA,1
1609,"TEH",0.168757732327906,NA,0.357626358572637,NA,100,100,NA,NA,0.130119943274395,1.00740265658872,1
1609,"TEH-ANT",0.15309499843919,-0.0144094112506381,0.357525844419164,0.0252146630222216,100,100,100,100,0.129119800359217,1.00424731955419,1
