"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
201,"HH",-0.857429893481869,NA,0.0234504185954506,NA,0,0,NA,NA,0.280212852883159,NA,1
201,"HH-ANT",-1.11628034937319,-0.428666748427845,0.0278938312787797,0.0255887810731675,0,0,0,0,0.338629863442148,NA,1
201,"ETI",0.0667767449400144,NA,0.0322473242837981,NA,100,0,NA,NA,0.132016584453843,NA,1
201,"ETI-ANT",0.0435468900777473,-0.0212896867485352,0.0420139091162018,0.0251885339761585,100,100,100,100,0.130497520887903,NA,1
201,"TEH",0.0651009224281551,NA,0.352268859973658,NA,100,100,NA,NA,0.131847519465182,0.992190431650685,1
201,"TEH-ANT",0.0409193357537098,-0.022187482994638,0.351733474155891,0.0251787946500239,100,100,100,100,0.130282860741803,0.987747804612464,1
202,"HH",-0.855343340063812,NA,0.0236260848716315,NA,0,0,NA,NA,0.339668446066241,NA,1
202,"HH-ANT",-1.12724006020769,-0.451085862688849,0.028082578108558,0.0257270547951619,0,0,0,0,0.400844193284621,NA,1
202,"ETI",0.101628311438367,NA,0.0327630216681758,NA,100,0,NA,NA,0.144326312014502,NA,1
202,"ETI-ANT",0.0699393214881074,-0.0288437675521157,0.0431418908071295,0.0255585180009026,100,100,100,100,0.145258080967154,NA,1
202,"TEH",0.0999162705383158,NA,0.354937537286425,NA,100,100,NA,NA,0.144336749841964,0.999634874768097,1
202,"TEH-ANT",0.0672051362584838,-0.0297776836603543,0.353998994325631,0.0255529145615445,100,100,100,100,0.14533952564147,0.993809596035383,1
203,"HH",-0.82820753098997,NA,0.0233905484330196,NA,0,0,NA,NA,0.365687890298602,NA,1
203,"HH-ANT",-1.087091097426,-0.429025349223201,0.0278126502026095,0.0254670271388492,0,0,0,0,0.428337730893279,NA,1
203,"ETI",0.173193037931086,NA,0.0317309028935192,NA,100,0,NA,NA,0.121663384905121,NA,1
203,"ETI-ANT",0.19474696715366,0.0200202443474631,0.0410231974420209,0.0248542407626057,100,0,100,100,0.119969849804422,NA,1
203,"TEH",0.171431807428346,NA,0.355507730179653,NA,100,100,NA,NA,0.1217948411459,1.00151853339313,1
203,"TEH-ANT",0.192013091207802,0.0191038615968923,0.357853393433268,0.0248527746484117,100,100,100,100,0.120166408461728,1.00549550457782,1
204,"HH",-0.878740573698654,NA,0.0237104433264726,NA,0,0,NA,NA,0.319272760592045,NA,1
204,"HH-ANT",-1.13887154952853,-0.43196514706626,0.0281942149316239,0.0258433779477734,0,0,0,0,0.374716782066909,NA,1
204,"ETI",0.088306175140775,NA,0.0331392900283104,NA,100,0,NA,NA,0.155544032429773,NA,1
204,"ETI-ANT",0.084518542043744,-0.0034071311107948,0.0438221726653295,0.0257891136673434,100,100,100,100,0.155550231948941,NA,1
204,"TEH",0.0865279876931589,NA,0.358601578904746,NA,100,100,NA,NA,0.155446443674157,1.00994480897101,1
204,"TEH-ANT",0.0816366808334011,-0.00439188460690056,0.359133147466251,0.0257802111267319,100,100,100,100,0.155387663561921,1.00820851408017,0
205,"HH",-0.82484001580705,NA,0.0235031658794256,NA,0,0,NA,NA,0.304926562326836,NA,1
205,"HH-ANT",-1.09305645964949,-0.44377582841144,0.0279469785544232,0.0256182364722434,0,0,0,0,0.368832272352194,NA,1
205,"ETI",0.140388444213183,NA,0.032167547970258,NA,100,0,NA,NA,0.129096295942919,NA,1
205,"ETI-ANT",0.116861727778521,-0.0220142645227607,0.0419162900345211,0.025170585684499,100,0,100,100,0.128920306502045,NA,1
205,"TEH",0.13865571677388,NA,0.355142481526723,NA,100,100,NA,NA,0.129001895603326,1.00037204792675,1
205,"TEH-ANT",0.114181514802906,-0.0229139989774065,0.354557959036453,0.0251633276194523,100,100,100,100,0.128844016845502,0.995823052673272,1
206,"HH",-0.857205817921793,NA,0.0234881920295095,NA,0,0,NA,NA,0.348384219882627,NA,1
206,"HH-ANT",-1.10801854864666,-0.416200604552685,0.0279354616948461,0.0255895859785728,0,0,0,0,0.40479423297289,NA,1
206,"ETI",0.088848106378271,NA,0.0320221391041259,NA,100,0,NA,NA,0.125498611463961,NA,1
206,"ETI-ANT",0.0921776655917127,0.0031483437704582,0.041641256610152,0.0250894617059168,100,0,100,100,0.12557059319107,NA,1
206,"TEH",0.0871130029853573,NA,0.348994504347521,NA,100,100,NA,NA,0.125584248510735,0.982946542594712,1
206,"TEH-ANT",0.089474022854644,0.00224141428903568,0.35016824831419,0.0250858494905337,100,100,100,100,0.125696735867117,0.983406890661823,1
207,"HH",-0.85452967532137,NA,0.0235080501843575,NA,0,0,NA,NA,0.309957580778962,NA,1
207,"HH-ANT",-1.11034566335051,-0.423967208957314,0.0279596854520781,0.0256304214749698,0,0,0,0,0.368070782797432,NA,1
207,"ETI",0.0948438568944407,NA,0.0324627568076306,NA,100,0,NA,NA,0.134938838293881,NA,1
207,"ETI-ANT",0.0903916838330883,-0.00413248214385053,0.0424698200512221,0.0253681674499625,100,0,100,100,0.135032433632597,NA,1
207,"TEH",0.0930672342571668,NA,0.348850475869349,NA,100,100,NA,NA,0.134864024567799,0.982423430481502,1
207,"TEH-ANT",0.0875978281519135,-0.00507566662092805,0.349574838641164,0.0253602049028695,100,100,100,100,0.134937056562054,0.981438908429411,1
208,"HH",-0.854417912918539,NA,0.0233238414390242,NA,0,0,NA,NA,0.326982516889072,NA,1
208,"HH-ANT",-1.09880487804326,-0.405384396010914,0.0277453975725322,0.0254249992669083,0,0,0,0,0.381801800736332,NA,1
208,"ETI",0.0711357335270014,NA,0.0318185000123821,NA,100,0,NA,NA,0.122510174447859,NA,1
208,"ETI-ANT",0.0829150383313698,0.0111693913099668,0.0413014310289007,0.024953035939739,100,0,100,100,0.122633191520194,NA,1
208,"TEH",0.0694932561974372,NA,0.345061251095903,NA,100,100,NA,NA,0.122533674869713,0.97182805473108,1
208,"TEH-ANT",0.0803566912163928,0.0103047515716465,0.346771331346546,0.0249476637018942,100,100,100,100,0.122657879385023,0.973847889743684,1
209,"HH",-0.85789559030654,NA,0.0234523060172751,NA,0,0,NA,NA,0.345332742558762,NA,1
209,"HH-ANT",-1.10851181638798,-0.416092277556827,0.0278918017838285,0.0255512720852644,0,0,0,0,0.400355270998134,NA,1
209,"ETI",0.112701475317295,NA,0.0317333756874669,NA,100,0,NA,NA,0.119840282680414,NA,1
209,"ETI-ANT",0.129813530152707,0.0163249012499022,0.0411076176489808,0.0249130221730123,100,0,100,100,0.12002030413648,NA,1
209,"TEH",0.111032780826306,NA,0.355307195369163,NA,100,100,NA,NA,0.119861294796496,1.00094944645426,0
209,"TEH-ANT",0.127239310171021,0.0154647704899389,0.357421863683295,0.0249079709810116,100,100,100,100,0.120036480410504,1.00424412303542,1
