"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","alpha_sd","convergence"
1858,"HH",0.0471417995833647,NA,0.0203435211886524,NA,100,0,NA,0.135852774675409,1
1858,"HH-ANT",0.0456800992557441,-0.00253512719542951,0.0240914498613156,0.0224901715619505,100,100,100,0.135969027755481,1
1859,"HH",0.060412072090086,NA,0.0200277019258006,NA,100,0,NA,0.116584764450765,1
1859,"HH-ANT",0.0442655733108005,-0.0283372452915303,0.0236672314040073,0.0222337098318796,100,100,100,0.117622549424861,1
1860,"HH",0.0913303906883879,NA,0.0202293178846269,NA,100,0,NA,0.147950505592804,1
1860,"HH-ANT",0.103866963296459,0.0216937352035891,0.0239904494890581,0.022315439186917,100,0,100,0.148052615276998,1
1861,"HH",0.0669138623864518,NA,0.0202216777815948,NA,100,0,NA,0.139652398153469,1
1861,"HH-ANT",0.0709796241587478,0.00703216747091817,0.0239621304017529,0.0223370737304495,100,0,100,0.139936818614005,1
1862,"HH",0.0924260055350288,NA,0.0201820738472569,NA,100,0,NA,0.127667920911322,1
1862,"HH-ANT",0.0781494394604426,-0.0249997616423438,0.0238776099976412,0.0223444044200059,100,0,100,0.127882454277497,1
1863,"HH",0.0616627271307621,NA,0.0202283734963754,NA,100,0,NA,0.144503686237746,1
1863,"HH-ANT",0.0554686892988427,-0.0107266154533763,0.0239820258484584,0.022326529884136,100,0,100,0.144711805817707,1
1864,"HH",0.0940445171156046,NA,0.0204061684497748,NA,100,0,NA,0.151853741893163,1
1864,"HH-ANT",0.100346671634414,0.0108909272531064,0.0242064867985648,0.0225024791805308,100,0,100,0.151949135075893,1
1865,"HH",0.067104864205547,NA,0.0203302139975824,NA,100,0,NA,0.167617128128406,1
1865,"HH-ANT",0.0697226229072623,0.00447389032625793,0.0241472039371567,0.0223748440101151,100,0,100,0.167439636465358,1
1866,"HH",0.0516807096412097,NA,0.020233665075692,NA,100,0,NA,0.137053028622619,1
1866,"HH-ANT",0.0506972001188735,-0.00170704135425658,0.0239667437753109,0.022360531516852,100,0,100,0.137127099787722,1
1867,"HH",0.0704864468720447,NA,0.0202807727232217,NA,100,0,NA,0.146550961661777,1
1867,"HH-ANT",0.0773003778014784,0.0118021142925872,0.0240464596311128,0.0223781127563071,100,0,100,0.146533832713796,1
1868,"HH",0.0416291862939511,NA,0.0203319285047342,NA,100,0,NA,0.156467190674959,1
1868,"HH-ANT",0.0498994682146566,0.0142342685975839,0.0241264828413814,0.0224045121033393,100,0,100,0.156109091970973,1
1869,"HH",0.073762231385943,NA,0.020014732371236,NA,100,0,NA,0.111825599557932,1
1869,"HH-ANT",0.075941851289004,0.00386923315675768,0.023616259571883,0.0222479328559578,100,0,100,0.111863533179951,1
1870,"HH",0.0481280074594411,NA,0.0204114160356063,NA,100,0,NA,0.161399981019896,1
1870,"HH-ANT",0.0526408313000341,0.00776573414383247,0.0242315916406474,0.0224810734114406,100,0,100,0.161326777042531,1
1871,"HH",0.0400468231588011,NA,0.0202058146124141,NA,100,0,NA,0.12104520519983,1
1871,"HH-ANT",0.0380794748334966,-0.0034646571441787,0.0238784304718902,0.022407386969184,100,100,100,0.121093676976906,1
1872,"HH",0.0507388242858386,NA,0.0201866359759418,NA,100,0,NA,0.115390140822996,1
1872,"HH-ANT",0.0643890040723818,0.0241089357440318,0.023822455576928,0.0224182641604977,100,0,100,0.114869920103509,1
1873,"HH",0.0805927175119977,NA,0.0202942467022598,NA,100,0,NA,0.139739212247448,1
1873,"HH-ANT",0.0847972878966033,0.00729068175138724,0.0240463691057975,0.0224186908311971,100,0,100,0.139959305675309,1
1874,"HH",0.056331800532931,NA,0.0201656339804037,NA,100,0,NA,0.144216223976292,1
1874,"HH-ANT",0.0606311535454077,0.00745127423793583,0.0239070047647902,0.0222564870328717,100,0,100,0.144292835741035,1
1875,"HH",0.0529053878610359,NA,0.0203260394438769,NA,100,0,NA,0.149877053682948,1
1875,"HH-ANT",0.0578499282613763,0.00851806843287625,0.0241100310584242,0.0224189373172189,100,0,100,0.150199583555036,1
1876,"HH",0.0707998092746584,NA,0.0201956400806924,NA,100,0,NA,0.139183668981411,1
1876,"HH-ANT",0.0681967203332849,-0.00450837760469538,0.0239294397142026,0.0223091869393834,100,0,100,0.139352738564645,1
1877,"HH",0.0539682267993085,NA,0.0203155521346754,NA,100,0,NA,0.145044199797554,1
1877,"HH-ANT",0.0696482249620464,0.0265521456710493,0.0240634397233209,0.0224171649755096,100,0,100,0.14276981552431,1
1878,"HH",0.0654704715675167,NA,0.0201513671282871,NA,100,0,NA,0.137651738508346,1
1878,"HH-ANT",0.0556757696464956,-0.0170399973992909,0.0238722174036527,0.0222646387838275,100,0,100,0.137706158695561,1
1879,"HH",0.0343612580770195,NA,0.0201673204301652,NA,100,100,NA,0.133994972861242,1
1879,"HH-ANT",0.0292102381128037,-0.00896404406335974,0.0238774823946297,0.022297445946442,100,100,100,0.133802726632388,1
1880,"HH",0.024233416478864,NA,0.0203124302857486,NA,100,100,NA,0.138402327713497,1
1880,"HH-ANT",0.0399048022490218,0.0272507276817856,0.0240573658942442,0.0224425553341202,100,100,100,0.138009792725189,1
1881,"HH",0.0630054741227536,NA,0.0201506568916838,NA,100,0,NA,0.130025120523467,1
1881,"HH-ANT",0.0916682789569234,0.0500806162682681,0.0238515931160411,0.0222967255915386,100,0,0,0.130594345089521,1
1882,"HH",0.0344735916051689,NA,0.0201995819485563,NA,100,100,NA,0.13606534243148,1
1882,"HH-ANT",0.0383067039670161,0.00667441943653215,0.0239229265286301,0.0223256598979179,100,100,100,0.136020971542047,1
1883,"HH",0.0780231739703968,NA,0.0202340421170095,NA,100,0,NA,0.149724678047128,1
1883,"HH-ANT",0.0808031799186099,0.00478482833608432,0.0239984415325046,0.0223148884225432,100,0,100,0.149557331919013,1
1884,"HH",0.0385470454840354,NA,0.0202319219658102,NA,100,100,NA,0.145168950243339,1
1884,"HH-ANT",0.00105389985468042,-0.0649767811997401,0.0239813459996449,0.0223242418051606,0,100,0,0.144986733461415,1
1885,"HH",0.0641046389548169,NA,0.0202821015296141,NA,100,0,NA,0.124359412129621,1
1885,"HH-ANT",0.0617100599481015,-0.00417481732655666,0.0239818341917949,0.0224762600696989,100,0,100,0.124558691759428,1
1886,"HH",0.075053035965917,NA,0.0203949682768978,NA,100,0,NA,0.148882718015894,1
1886,"HH-ANT",0.0703443129181979,-0.00812691291494686,0.0241878021406366,0.0224997183249603,100,0,100,0.149143931240453,1
1887,"HH",0.0474303850931458,NA,0.0199166314146264,NA,100,0,NA,0.0976187097739578,1
1887,"HH-ANT",0.0455643853715042,-0.00335040706499336,0.0234187814132076,0.0222569946432576,100,100,100,0.0975417509073729,1
1888,"HH",0.0435327867417296,NA,0.0201740486291415,NA,100,0,NA,0.129101952260436,1
1888,"HH-ANT",0.0478427456397288,0.00754015016703658,0.023872054157969,0.0223282138604969,100,0,100,0.129172848437919,1
1889,"HH",0.0635803537695264,NA,0.0202101612802382,NA,100,0,NA,0.130131291743396,1
1889,"HH-ANT",0.0760615823242232,0.0217344674994078,0.0239242534527752,0.0223658499743855,100,0,100,0.130840869560423,1
1890,"HH",0.044198852030604,NA,0.0200375562658932,NA,100,0,NA,0.111844687499224,1
1890,"HH-ANT",0.0310727324651287,-0.0231883782750821,0.0236300008797968,0.0222705389312503,100,100,100,0.111137818139774,1
1891,"HH",0.062292103928946,NA,0.0201808669862751,NA,100,0,NA,0.11624990647606,1
1891,"HH-ANT",0.0630162087857662,0.00128084457871163,0.023828901113732,0.0224085965605371,100,0,100,0.116295337209314,1
1892,"HH",0.0691632303465672,NA,0.0202091363884646,NA,100,0,NA,0.127185303191153,1
1892,"HH-ANT",0.0577392905968663,-0.020018105591784,0.0239063458155282,0.0223775478448941,100,0,100,0.127302786777528,1
1893,"HH",0.0761576265493663,NA,0.0204691632705735,NA,100,0,NA,0.190378873740261,1
1893,"HH-ANT",0.0592188782678737,-0.0289034254825407,0.0243441835471311,0.022486058899495,100,0,100,0.190422774508981,1
1894,"HH",0.0692129270699468,NA,0.0203291789905951,NA,100,0,NA,0.152281135220839,1
1894,"HH-ANT",0.0655833718497013,-0.006267169160982,0.0241162949252031,0.0224142668644763,100,0,100,0.152215248574983,1
1895,"HH",0.0610181542184113,NA,0.0201395530280497,NA,100,0,NA,0.127217693048612,1
1895,"HH-ANT",0.0888097434144179,0.0484780172555952,0.023803174389039,0.0222912397865153,100,0,0,0.125575375170026,1
1896,"HH",0.102484757314425,NA,0.0201902193253517,NA,0,0,NA,0.138531906155196,1
1896,"HH-ANT",0.133651111084601,0.0541997700547265,0.0239183973908675,0.0223032197794189,0,0,0,0.138637953179393,1
1897,"HH",0.0433362571357156,NA,0.0203721967720797,NA,100,0,NA,0.123259612258765,1
1897,"HH-ANT",0.0332534234315208,-0.0177219856391413,0.0240827029305636,0.0225853847539219,100,100,100,0.123533481397833,1
1898,"HH",0.0762660115856293,NA,0.020000378903866,NA,100,0,NA,0.107641895463881,1
1898,"HH-ANT",0.0684081433578165,-0.013740438198174,0.0235628692522501,0.0222590882351038,100,0,100,0.10684032716056,1
1899,"HH",0.0668595423218346,NA,0.02031781357505,NA,100,0,NA,0.135252545582794,1
1899,"HH-ANT",0.0644274388582397,-0.00422805885559901,0.0240599334625775,0.0224636459975396,100,0,100,0.135393202363138,1
1900,"HH",0.0482339106325645,NA,0.0203687630088381,NA,100,0,NA,0.136932047573867,1
1900,"HH-ANT",0.0571168606614998,0.0154288617275306,0.0241272136130161,0.0225148920232247,100,0,100,0.137382558741417,1
1901,"HH",0.0376485758656069,NA,0.0203923528444709,NA,100,100,NA,0.182759437310547,1
