"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
401,"HH",0.044804500278549,NA,0.0201332864893988,NA,100,0,NA,NA,0.122224125043255,NA,1
401,"HH-ANT",0.0723619877879336,0.0483412941645822,0.0237801868558505,0.022311473441328,100,0,100,0,0.120972564018702,NA,1
401,"ETI",0.0186894309111307,NA,0.0319580165996728,NA,100,100,NA,NA,0.124994855675288,NA,1
401,"ETI-ANT",0.0663224305820627,0.0442117488898043,0.0412812999709446,0.0249757495600661,100,100,100,100,0.12163639208457,NA,1
401,"TEH",0.0351748171117618,NA,0.0240978472712637,NA,100,100,NA,NA,0.123093969407875,0.0206801890492716,1
401,"TEH-ANT",0.0671187575660468,0.0458933902119918,0.0274687671210299,0.0227577190685221,100,0,100,0,0.121267139984124,0.017345240022654,1
402,"HH",0.0840685134781157,NA,0.0204654628510135,NA,100,0,NA,NA,0.150389092931977,NA,1
402,"HH-ANT",0.103295910731993,0.0330133584851093,0.024283246859211,0.0225761070850049,100,0,100,100,0.152003621291286,NA,1
402,"ETI",0.0220026383921967,NA,0.0328081588900908,NA,100,100,NA,NA,0.146501879931604,NA,1
402,"ETI-ANT",0.0272424001703381,0.00473564601879563,0.0432232760213795,0.0255750573494997,100,100,100,100,0.146896294507778,NA,1
402,"TEH",0.0535897771610095,NA,0.0283647517513092,NA,100,100,NA,NA,0.147654925029473,0.0337191716452574,1
402,"TEH-ANT",0.0714217926923078,0.0201411812365249,0.0330175513762763,0.0236352135087169,100,0,100,100,0.148882112658133,0.0309810932771621,1
403,"HH",0.0616954702471289,NA,0.0204169364307199,NA,100,0,NA,NA,0.157019850871531,NA,1
403,"HH-ANT",0.0698201209478703,0.0138790518270184,0.0242241750180834,0.022497723548039,100,0,100,100,0.156228654468593,NA,1
403,"ETI",0.11174607678348,NA,0.0328020297548419,NA,100,0,NA,NA,0.151171078051767,NA,1
403,"ETI-ANT",0.165389745398643,0.0477860526040345,0.0430974627407701,0.0254860953583841,0,0,100,100,0.147109039823955,NA,1
403,"TEH",0.0803870631142138,NA,0.0265249860178225,NA,100,0,NA,NA,0.154515009641597,0.0275804891021059,1
403,"TEH-ANT",0.107515069975964,0.0283592551798352,0.034016660801216,0.0236790289570147,100,0,100,100,0.15185305511401,0.0338430993626414,1
404,"HH",0.0562974731304323,NA,0.0203464576905359,NA,100,0,NA,NA,0.159690469752578,NA,1
404,"HH-ANT",0.0532983094349341,-0.00516534268049151,0.0241526758971199,0.0224128130301946,100,0,0,100,0.159698214689244,NA,1
404,"ETI",0.0640823450894258,NA,0.0328666868219683,NA,100,100,NA,NA,0.160136346298573,NA,1
404,"ETI-ANT",0.0634246600933063,-0.000591161549797404,0.043597499475106,0.0255538055182337,100,100,100,100,0.160322906957192,NA,1
404,"TEH",0.0562974733716323,NA,0.0203464577916043,NA,100,0,NA,NA,0.159690496245437,7.10100924697079e-08,1
404,"TEH-ANT",0.0532983142241829,-0.0051653402858693,0.0241526786556795,0.022412813729365,100,0,0,100,0.159698643026397,0,1
405,"HH",0.0796923912871371,NA,0.0203480920052464,NA,100,0,NA,NA,0.163197555575506,NA,1
405,"HH-ANT",0.100429486141326,0.0355564898189838,0.024167426782487,0.0224065081360013,100,0,100,100,0.164391247975212,NA,1
405,"ETI",0.0534071757075046,NA,0.0328794070414154,NA,100,100,NA,NA,0.161859890634923,NA,1
405,"ETI-ANT",0.0900843491869998,0.0323754702280999,0.0437296039408388,0.0255771839748965,100,0,100,100,0.164018435446934,NA,1
405,"TEH",0.0766765931245806,NA,0.0218437499560092,NA,100,0,NA,NA,0.163012474354082,0.0112806449540847,0
405,"TEH-ANT",0.0991769470327887,0.0349887816588948,0.0252368339628016,0.0225449269101994,100,0,100,100,0.164325463317311,0.0083047474060493,1
406,"HH",0.0431194594315649,NA,0.0203759553562773,NA,100,0,NA,NA,0.149136487939084,NA,1
406,"HH-ANT",0.0626900952005422,0.0338641361737948,0.0241619123136458,0.0224757624965657,100,0,100,100,0.1489615156158,NA,1
406,"ETI",0.0599418650835021,NA,0.0327534814848954,NA,100,100,NA,NA,0.149143064751441,NA,1
406,"ETI-ANT",0.120129989320552,0.0544685949697821,0.0432336909942914,0.0255179231851654,100,0,100,0,0.149796287069668,NA,1
406,"TEH",0.0431195320495641,NA,0.0203759342497751,NA,100,0,NA,NA,0.149131959285046,0,1
406,"TEH-ANT",0.0626900716157705,0.0338641243814144,0.0241619316116863,0.0224757674133016,100,0,100,100,0.148963969432816,0,1
407,"HH",0.0749212907793186,NA,0.0203608467410264,NA,100,0,NA,NA,0.157768256601746,NA,1
407,"HH-ANT",0.0998802613855934,0.0430082975958659,0.0241608630916395,0.0224319083149867,100,0,100,100,0.15727631998355,NA,1
407,"ETI",0.0822169126100677,NA,0.0328482683875397,NA,100,0,NA,NA,0.157825741852518,NA,1
407,"ETI-ANT",0.156676314201935,0.0666425715504399,0.0435081078696024,0.0255423096338895,100,0,100,0,0.15770309155808,NA,1
407,"TEH",0.0872822457757297,NA,0.0285134770063835,NA,100,0,NA,NA,0.157491092015678,0.0343126511438576,1
407,"TEH-ANT",0.136080058711554,0.0584375427670872,0.035800846758745,0.0238242910953166,100,0,100,0,0.157197474353566,0.0388722370690011,1
408,"HH",0.0368672634210422,NA,0.0202584660938381,NA,100,100,NA,NA,0.141668009984132,NA,1
408,"HH-ANT",0.0619741599040333,0.0434460113087542,0.0240182397198285,0.0223719474331907,100,0,100,100,0.143001532567243,NA,1
408,"ETI",-0.0145843016654133,NA,0.03240452020641,NA,0,100,NA,NA,0.139816383451753,NA,1
408,"ETI-ANT",0.0162623161555371,0.0282065619842099,0.0425979023701047,0.0252993228316354,100,100,100,100,0.140837000295153,NA,1
408,"TEH",0.0368672737713835,NA,0.020258467144804,NA,100,100,NA,NA,0.141668208043398,0,1
408,"TEH-ANT",0.0619743050271405,0.0434460838703125,0.0240182537061167,0.022371951003918,100,0,100,100,0.143003143891364,0,1
409,"HH",0.0555867899879766,NA,0.0202847340666913,NA,100,0,NA,NA,0.132660430775664,NA,1
409,"HH-ANT",0.0734466442731421,0.0311803400425586,0.0240135729708064,0.0224371096406218,100,0,100,100,0.132896452307393,NA,1
409,"ETI",0.0201960281347657,NA,0.0323477010864183,NA,100,100,NA,NA,0.133604980888467,NA,1
409,"ETI-ANT",0.0434757430889356,0.0216063712279894,0.0422767577986567,0.0252807761191621,100,100,100,100,0.133461916302239,NA,1
409,"TEH",0.0555868236151136,NA,0.0202847603823077,NA,100,0,NA,NA,0.132664537848348,0,1
409,"TEH-ANT",0.0734466518004757,0.0311803438062267,0.02401357588266,0.0224371103864114,100,0,100,100,0.132896725687181,0,1
410,"HH",0.0249692991159613,NA,0.0203630499398437,NA,0,100,NA,NA,0.167980827173064,NA,1
410,"HH-ANT",0.0610152286576558,0.0617204308949158,0.0241950729042508,0.0224108308599817,100,0,100,0,0.169936732576144,NA,1
410,"ETI",-0.0424319258036114,NA,0.0329160900865018,NA,0,100,NA,NA,0.16432805370251,NA,1
410,"ETI-ANT",0.00659628794827122,0.043356961376741,0.0438101272318013,0.0255935411601005,100,100,100,100,0.166246258683464,NA,1
410,"TEH",-0.000147540767978952,NA,0.0279225651001113,NA,0,100,NA,NA,0.166147300696889,0.0322083765870721,1
410,"TEH-ANT",0.0492100830453211,0.057434748580248,0.0308104659062538,0.0232483750269208,100,100,100,0,0.16879867586265,0.0246941109445465,1
411,"HH",0.0155433273863486,NA,0.020103456629107,NA,0,100,NA,NA,0.11967962347033,NA,1
411,"HH-ANT",0.0489983894949135,0.0584116377244407,0.0237848908904869,0.0223042509786105,100,0,100,0,0.122197923400468,NA,1
411,"ETI",-0.0280411616148064,NA,0.0316914021189014,NA,0,100,NA,NA,0.118033143302663,NA,1
411,"ETI-ANT",0.0274466162826406,0.0524572543937603,0.0412278718038524,0.0249563244989761,100,100,100,0,0.121138779420229,NA,1
411,"TEH",0.0155434329896029,NA,0.0201034672017545,NA,0,100,NA,NA,0.119680720297739,1.06362792037868e-05,1
411,"TEH-ANT",0.0489985827864971,0.0584117343702347,0.0237849059583846,0.0223042548449263,100,0,100,0,0.122199075971814,0,1
412,"HH",0.0695048561730313,NA,0.0198887074834981,NA,100,0,NA,NA,0.101301250493577,NA,1
412,"HH-ANT",0.0891066626539684,0.0351102245177861,0.023395202003923,0.0221832450076214,100,0,100,100,0.100511888057082,NA,1
412,"ETI",0.0430005450347091,NA,0.0310012308818809,NA,100,100,NA,NA,0.103642854277719,NA,1
412,"ETI-ANT",0.078881556042615,0.03557751039061,0.0393810882720397,0.0244910560137763,100,0,100,100,0.102075635344747,NA,1
412,"TEH",0.067873873834929,NA,0.0258289845567085,NA,100,0,NA,NA,0.101791399678023,0.0279740872347277,1
412,"TEH-ANT",0.0953250044120858,0.0387524486431504,0.0306752060065439,0.0229822748938883,100,0,100,100,0.100907267439281,0.0285799145393587,0
413,"HH",0.02266784549026,NA,0.0201562261637276,NA,0,100,NA,NA,0.138252864893591,NA,1
413,"HH-ANT",0.044255668451473,0.0375368590341005,0.0238805867246551,0.0222673716934364,100,100,100,100,0.138507057735871,NA,1
413,"ETI",-0.0231514374166673,NA,0.0322406550546402,NA,0,100,NA,NA,0.138265838475957,NA,1
413,"ETI-ANT",0.00673637133761245,0.0274651764336964,0.0423017255162101,0.0251629447254891,100,100,100,100,0.138315992226529,NA,1
413,"TEH",0.0226678493762888,NA,0.0201562300827086,NA,0,100,NA,NA,0.138253564120307,0,1
413,"TEH-ANT",0.0442556636297309,0.0375368566232332,0.0238805849205058,0.0222673712322276,100,100,100,100,0.138506864648851,0,1
414,"HH",0.0690099477688153,NA,0.0202976645998905,NA,100,0,NA,NA,0.164671064875805,NA,1
414,"HH-ANT",0.0874421697723352,0.0316189108165431,0.0240988266626789,0.0223434729665756,100,0,100,100,0.163788956052301,NA,1
414,"ETI",0.0533291366262182,NA,0.0328776864264854,NA,100,100,NA,NA,0.166500025715496,NA,1
414,"ETI-ANT",0.0912334987322281,0.033333061681274,0.0436413204011111,0.0255148644741862,100,0,100,100,0.164347966915753,NA,1
