"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
201,"HH",-0.881592525427966,NA,0.0234362428841237,NA,0,0,NA,NA,0.285507450168984,NA,1
201,"HH-ANT",-1.11628035229384,-0.388666749888181,0.0278938313108369,0.0255887810801686,0,0,0,0,0.338629894137751,NA,1
201,"ETI",0.0232047592398709,NA,0.0321535141456423,NA,0,100,NA,NA,0.129011454651877,NA,1
201,"ETI-ANT",0.0435468929833963,0.0187103143434315,0.0420139096262373,0.025188534101169,100,100,100,100,0.13049752824727,NA,1
201,"TEH",0.0215767396786588,NA,0.349470558189365,NA,100,100,NA,NA,0.128887500930959,0.984266327439375,1
201,"TEH-ANT",0.0409193349470314,0.0178125167393315,0.351733487824111,0.0251787946111558,100,100,100,100,0.130282858439923,0.987747843700842,1
202,"HH",-0.879462167034553,NA,0.0236083404577646,NA,0,0,NA,NA,0.344954253690655,NA,1
202,"HH-ANT",-1.12724003134492,-0.411085848257447,0.0280825778462571,0.0257270547437338,0,0,0,0,0.400843774582312,NA,1
202,"ETI",0.057675191164211,NA,0.0327906193511226,NA,100,100,NA,NA,0.145472711086455,NA,1
202,"ETI-ANT",0.0699393163030387,0.0111562305130306,0.0431418926306262,0.0255585184528167,100,100,100,100,0.145258113735045,NA,1
202,"TEH",0.0559698533050703,NA,0.352153443171402,NA,100,100,NA,NA,0.145536592001852,0.991718763303633,1
202,"TEH-ANT",0.0672051359785952,0.0102223162553874,0.353998994861985,0.0255529145809404,100,100,100,100,0.145339527052717,0.993809597557527,1
203,"HH",-0.852366274865083,NA,0.0233731048458082,NA,0,0,NA,NA,0.371470476354619,NA,1
203,"HH-ANT",-1.08709110069751,-0.38902535085896,0.0278126502280797,0.0254670271434851,0,0,0,0,0.428337782842166,NA,1
203,"ETI",0.129197012205841,NA,0.0318956126155994,NA,100,0,NA,NA,0.126342245549875,NA,1
203,"ETI-ANT",0.19474702899592,0.060020269503519,0.0410231871134969,0.0248542382561436,100,0,100,0,0.119969722807657,NA,1
203,"TEH",0.12739708540795,NA,0.352466386323193,NA,100,100,NA,NA,0.126529917830043,0.992839184072491,1
203,"TEH-ANT",0.192013087630182,0.0591038652997876,0.357848695085629,0.0248527719571607,100,100,100,0,0.120166274866124,1.00548213127777,1
204,"HH",-0.902824608957584,NA,0.0236942171326708,NA,0,0,NA,NA,0.324217254341881,NA,1
204,"HH-ANT",-1.13887152329292,-0.391965133948441,0.0281942146598038,0.0258433778915026,0,0,0,0,0.374716436272014,NA,1
204,"ETI",0.0436869094701335,NA,0.0331010029034496,NA,0,100,NA,NA,0.153679175588135,NA,1
204,"ETI-ANT",0.0845185812381423,0.0365928840723892,0.0438221810041434,0.025789115746431,100,100,100,100,0.15555040540749,NA,1
204,"TEH",0.041937006630359,NA,0.355645724878946,NA,100,100,NA,NA,0.15362350614998,1.00155820001165,1
204,"TEH-ANT",0.0816366808474618,0.0356081153738477,0.359133148330677,0.0257802111233563,100,100,100,100,0.155387663278364,1.00820851644601,0
205,"HH",-0.849042359816045,NA,0.0234872755200101,NA,0,0,NA,NA,0.310596498877964,NA,1
205,"HH-ANT",-1.09305646570621,-0.403775831439765,0.027946978612118,0.0256182364842434,0,0,0,0,0.368832344137551,NA,1
205,"ETI",0.0976513726436564,NA,0.0321524520763164,NA,100,0,NA,NA,0.128630927899711,NA,1
205,"ETI-ANT",0.11686172775419,0.0179857354699031,0.041916290009692,0.0251705856784225,100,0,100,100,0.128920306153149,NA,1
205,"TEH",0.0959416855598357,NA,0.352345292541519,NA,100,100,NA,NA,0.128580870781176,0.992431167304076,1
205,"TEH-ANT",0.114181514390738,0.0170860009606374,0.354557945013732,0.0251633276291164,100,100,100,100,0.128844017415748,0.995823012811938,1
206,"HH",-0.881318465644452,NA,0.0234717104039995,NA,0,0,NA,NA,0.353680967797854,NA,1
206,"HH-ANT",-1.10801855124966,-0.376200605854178,0.0279354617181197,0.025589585983076,0,0,0,0,0.404794271962803,NA,1
206,"ETI",0.0458567114668796,NA,0.0321046257258441,NA,0,100,NA,NA,0.127925505395522,NA,1
206,"ETI-ANT",0.0921776652937942,0.0431483436522882,0.0416412567025271,0.0250894617284521,100,0,100,100,0.125570594422701,NA,1
206,"TEH",0.0441069274807816,NA,0.346150712408641,NA,100,100,NA,NA,0.128060953785138,0.974846829633122,1
206,"TEH-ANT",0.0894740227828345,0.0422414142193625,0.350168253047128,0.0250858495078748,100,100,100,100,0.125696736814438,0.983406904077526,1
207,"HH",-0.878675547129005,NA,0.0234926261594914,NA,0,0,NA,NA,0.31530626344412,NA,1
207,"HH-ANT",-1.11034566770075,-0.383967211132423,0.0279596854953348,0.0256304214839818,0,0,0,0,0.368070836191997,NA,1
207,"ETI",0.0516725387090834,NA,0.0324439925725523,NA,0,100,NA,NA,0.134264712382569,NA,1
207,"ETI-ANT",0.090391704867485,0.0358675260078939,0.0424698300836304,0.0253681699174317,100,0,100,100,0.135032587806051,NA,1
207,"TEH",0.0499180981396465,NA,0.345977655660168,NA,100,100,NA,NA,0.13423692517968,0.974266944735387,1
207,"TEH-ANT",0.0875978619481106,0.034924350347878,0.349570054754616,0.0253602187196011,100,100,100,100,0.13493792729907,0.981425257525201,1
208,"HH",-0.878538982384241,NA,0.0233083419319247,NA,0,0,NA,NA,0.332259467684935,NA,1
208,"HH-ANT",-1.0988049405633,-0.365384427270904,0.0277453981691336,0.0254249993873752,0,0,0,0,0.381802648159445,NA,1
208,"ETI",0.0288070583361474,NA,0.0318572719963709,NA,0,100,NA,NA,0.123548955038707,NA,1
208,"ETI-ANT",0.0829150382155527,0.0511693912628399,0.0413014314057087,0.0249530360314239,100,0,100,0,0.122633196342375,NA,1
208,"TEH",0.0271670959085095,NA,0.342357425635697,NA,100,100,NA,NA,0.123618287763035,0.964137004858403,1
208,"TEH-ANT",0.0803566915269383,0.050304751598239,0.346771337190479,0.0249476637065229,100,100,100,0,0.122657879623492,0.973847906312126,1
209,"HH",-0.881991276590964,NA,0.023435785728124,NA,0,0,NA,NA,0.350476813841539,NA,1
209,"HH-ANT",-1.10851181783833,-0.376092278282014,0.0278918017972148,0.0255512720878763,0,0,0,0,0.400355292754315,NA,1
209,"ETI",0.0706657449116909,NA,0.0317684119969681,NA,100,0,NA,NA,0.120717202951649,NA,1
209,"ETI-ANT",0.129813530142553,0.0563249012456721,0.0411076176057367,0.0249130221625212,100,0,100,0,0.120020303607047,NA,1
209,"TEH",0.0689961475712323,NA,0.352664312139344,NA,100,100,NA,NA,0.120800062803155,0.993434628093504,1
209,"TEH-ANT",0.127239310244007,0.0554647704933854,0.357421864227737,0.0249079709849248,100,100,100,0,0.120036480608055,1.00424412449562,1
210,"HH",-0.867023341045932,NA,0.0233975956722233,NA,0,0,NA,NA,0.323746083537856,NA,1
210,"HH-ANT",-1.09831509842895,-0.383184239152464,0.0278463718211032,0.0255203791418085,0,0,0,0,0.377699661973042,NA,1
210,"ETI",0.0598033814999794,NA,0.0310691504378748,NA,100,100,NA,NA,0.10477460382549,NA,1
210,"ETI-ANT",0.0948275467856953,0.0348239100252456,0.0396115925779323,0.0245515304756608,100,0,100,100,0.1040960838019,NA,1
210,"TEH",0.0582678328918875,NA,0.35136097504818,NA,100,100,NA,NA,0.104822528022882,0.989910465440727,1
210,"TEH-ANT",0.0925292481880027,0.0340593396573045,0.354808446887404,0.0245474368645581,100,100,100,100,0.104115946372149,0.997285402769069,0
211,"HH",-0.881371672021343,NA,0.0234751251501882,NA,0,0,NA,NA,0.34159045326862,NA,1
211,"HH-ANT",-1.11422926652041,-0.386376308235297,0.0279350293937475,0.0255941843793953,0,0,0,0,0.393774346781241,NA,1
211,"ETI",0.073510784327993,NA,0.0330512005277456,NA,100,0,NA,NA,0.168935418391007,NA,1
211,"ETI-ANT",0.12350696355308,0.0442086737384573,0.0439859521362335,0.0256654564335693,100,0,100,100,0.168921913594587,NA,1
211,"TEH",0.0716740032371583,NA,0.352976487039317,NA,100,100,NA,NA,0.168943904885638,0.993988301770083,1
211,"TEH-ANT",0.120502022191436,0.0431884395631519,0.357514576340793,0.0256578392297867,100,100,100,100,0.168884786321711,1.00353676852909,1
