"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
1201,"HH",-0.885985833666287,NA,0.0236539537118558,NA,0,0,NA,NA,0.325828283682992,NA,1
1201,"HH-ANT",-1.12781510432427,-0.400500074937737,0.0281459766971198,0.0257943823351031,0,0,0,0,0.382853830504521,NA,1
1201,"ETI",0.088811160913822,NA,0.0321930026048715,NA,100,0,NA,NA,0.128600896334566,NA,1
1201,"ETI-ANT",0.124391821075773,0.0333367330710414,0.0419592061725924,0.0252028917448979,100,0,100,100,0.128851202731621,NA,1
1201,"TEH",0.0870749492937931,NA,0.358930048474421,NA,100,100,NA,NA,0.128572141814805,1.01112147265019,1
1201,"TEH-ANT",0.121675119628654,0.0324316108285729,0.362280545711368,0.0251958112899981,100,100,100,100,0.128771679473399,1.01780191802127,1
1202,"HH",-0.85439951959642,NA,0.023703399576778,NA,0,0,NA,NA,0.324787944881389,NA,1
1202,"HH-ANT",-1.10311013245413,-0.413316826109237,0.0281935952693068,0.0258418688309099,0,0,0,0,0.376389347309253,NA,1
1202,"ETI",0.123407642071033,NA,0.0332918250122942,NA,100,0,NA,NA,0.168715703186931,NA,1
1202,"ETI-ANT",0.155162548396755,0.0277660744384898,0.044372956123724,0.0258811066954539,100,0,100,100,0.171089069742087,NA,1
1202,"TEH",0.121601791127706,NA,0.359644115996542,NA,100,100,NA,NA,0.168595190045321,1.01286622402505,1
1202,"TEH-ANT",0.152154514960348,0.0267351379712963,0.362939928900555,0.0258716470825718,100,100,100,100,0.170856646151084,1.0188658662484,1
1203,"HH",-0.842128339037639,NA,0.0233086662834216,NA,0,0,NA,NA,0.343312345421474,NA,1
1203,"HH-ANT",-1.06404638577674,-0.368083876593047,0.0277446352604247,0.0254183977811294,0,0,0,0,0.393971874605229,NA,1
1203,"ETI",0.0919929944565095,NA,0.0316554120693689,NA,100,0,NA,NA,0.120721132655884,NA,1
1203,"ETI-ANT",0.151175691307476,0.0560905081649219,0.0408500274414007,0.0247886462473992,100,0,100,0,0.118463881522953,NA,1
1203,"TEH",0.0903113415792266,NA,0.348528824600309,NA,100,100,NA,NA,0.120828434689741,0.98171847353144,1
1203,"TEH-ANT",0.148609046571464,0.0552333220643572,0.353345417581424,0.0247845136179468,100,100,100,0,0.118525810757431,0.992720193314193,1
