"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
1001,"HH",-0.882167702308236,NA,0.0234259441043734,NA,0,0,NA,NA,0.347008673473825,NA,1
1001,"HH-ANT",-1.10543850258407,-0.370237710583412,0.027884406310262,0.0255452576915133,0,0,0,0,0.398560752057167,NA,1
1001,"ETI",0.0721800966233007,NA,0.0318938618010036,NA,100,0,NA,NA,0.126439553045924,NA,1
1001,"ETI-ANT",0.143528934904441,0.0668469928135301,0.041321201228346,0.0249236557844657,100,0,100,0,0.123836122150039,NA,1
1001,"TEH",0.0705173682795292,NA,0.355313983017002,NA,100,100,NA,NA,0.126543909272394,1.00092734585603,1
1001,"TEH-ANT",0.140965030510185,0.0659867345287384,0.360933090789547,0.024919043468986,100,100,100,0,0.123879563561652,1.0141708840608,1
1002,"HH",-0.841187880269881,NA,0.0233018844892172,NA,0,0,NA,NA,0.295371499535856,NA,1
1002,"HH-ANT",-1.06513513984548,-0.372169062997888,0.027732992439267,0.0254379895624701,0,0,0,0,0.341152221405483,NA,1
1002,"ETI",0.085953416808638,NA,0.0328350752209237,NA,100,0,NA,NA,0.158542234545847,NA,1
1002,"ETI-ANT",0.148980773411199,0.0547846035704508,0.0437903255708539,0.0256002577075382,100,0,100,0,0.165016478453945,NA,1
1002,"TEH",0.0841454737705474,NA,0.344279512468049,NA,100,100,NA,NA,0.158373503888412,0.969338226459766,1
1002,"TEH-ANT",0.14587212274368,0.0537128489129968,0.349642484988518,0.0255890887967847,100,100,100,0,0.164652136061877,0.981172336909598,1
1003,"HH",-0.860404665158161,NA,0.0233766406262572,NA,0,0,NA,NA,0.301586452868017,NA,1
1003,"HH-ANT",-1.09697628819035,-0.393427144276047,0.0278115337889482,0.0255054190961468,0,0,0,0,0.348798671744039,NA,1
1003,"ETI",0.055364616638518,NA,0.0326603029333262,NA,0,100,NA,NA,0.15178476382149,NA,1
1003,"ETI-ANT",0.0700004491906065,0.0128784654661092,0.0432249600310054,0.0254411595472501,100,100,100,100,0.15325258919495,NA,1
