"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
1729,"HH",-0.880751778496671,NA,0.0234820227746894,NA,0,0,NA,NA,0.314088378393776,NA,1
1729,"HH-ANT",-1.12144298205255,-0.399472562107177,0.0279377417302012,0.0256111725689728,0,0,0,0,0.366296680790821,NA,1
1729,"ETI",0.0606590952767418,NA,0.0319967350506711,NA,100,100,NA,NA,0.124376729712984,NA,1
1729,"ETI-ANT",0.0804663953444825,0.018558441139923,0.0416469235241426,0.0250979059988499,100,100,100,100,0.125443244171982,NA,1
1729,"TEH",0.0589536034739668,NA,0.351370639455934,NA,100,100,NA,NA,0.12431977447867,0.9897032551411,1
1729,"TEH-ANT",0.0777801574288818,0.0176562980889966,0.353553967674823,0.0250897171160897,100,100,100,100,0.125312625994101,0.99305514554468,1
1730,"HH",-0.88533586575981,NA,0.0235171126659981,NA,0,0,NA,NA,0.317633168541637,NA,1
1730,"HH-ANT",-1.11265809095025,-0.376602882653396,0.0279927654389655,0.0256597565447998,0,0,0,0,0.37022338732739,NA,1
1730,"ETI",0.0524514500583231,NA,0.0315583838827929,NA,0,100,NA,NA,0.110210063928417,NA,1
1730,"ETI-ANT",0.0974066464570627,0.0440900432721282,0.0405213343940223,0.0248992407332388,100,0,100,100,0.110554289579721,NA,1
1730,"TEH",0.0507654997769008,NA,0.347177849509121,NA,100,100,NA,NA,0.110225133842196,0.977907339907768,1
1730,"TEH-ANT",0.0948380338806712,0.0432410742305755,0.350995045334555,0.0248927914001807,100,100,100,100,0.110498094548047,0.986138995767183,1
1731,"HH",-0.888531547018785,NA,0.0235270716326611,NA,0,0,NA,NA,0.339336429139279,NA,1
1731,"HH-ANT",-1.13808746126437,-0.413679172950019,0.0279852979280911,0.0256389301999004,0,0,0,0,0.397285448043681,NA,1
1731,"ETI",0.105603269932125,NA,0.0308224817445739,NA,100,0,NA,NA,0.0987314597058321,NA,1
1731,"ETI-ANT",0.138054369297482,0.0330169795977329,0.0390693185773021,0.0244717648046541,100,0,100,100,0.0984855075227521,NA,1
1731,"TEH",0.104021821972581,NA,0.357388081377397,NA,100,100,NA,NA,0.0987805000271799,1.00708375320816,1
1731,"TEH-ANT",0.135740391475988,0.0322592897581223,0.36140947934071,0.0244678297142538,100,100,100,100,0.0984927613562372,1.01623854982233,0
1732,"HH",-0.883874509584463,NA,0.0235183875930262,NA,0,0,NA,NA,0.308460092297136,NA,1
1732,"HH-ANT",-1.14404221740153,-0.431428017323199,0.0279674789404041,0.0256386270639285,0,0,0,0,0.366357081929823,NA,1
1732,"ETI",0.102242081406025,NA,0.0314449626582024,NA,100,0,NA,NA,0.112280752316556,NA,1
1732,"ETI-ANT",0.112583635642046,0.00976231038661363,0.0405480857487662,0.0247884912981982,100,0,100,100,0.113299377544773,NA,1
