"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
1801,"HH",-0.893094714576286,NA,0.0233117932088511,NA,0,0,NA,NA,0.350794997332072,NA,1
1801,"HH-ANT",-1.11618226726392,-0.370567115598109,0.0277452317956662,0.0254166731654085,0,0,0,0,0.398986935580326,NA,1
1801,"ETI",0.0697184837639938,NA,0.032523731176459,NA,100,0,NA,NA,0.149095424688517,NA,1
1801,"ETI-ANT",0.154883111534644,0.0769137590831619,0.0429788639385943,0.0253385706066545,100,0,100,0,0.15028960747308,NA,1
1801,"TEH",0.0679550429477938,NA,0.348604999347887,NA,100,100,NA,NA,0.149130284500462,0.981709223925806,1
1801,"TEH-ANT",0.15200170804637,0.0759344908512402,0.355433758729468,0.0253308353222618,100,100,100,0,0.150204304644768,0.997957001516138,1
1802,"HH",-0.85988521120255,NA,0.023561016272523,NA,0,0,NA,NA,0.354965912199659,NA,1
1802,"HH-ANT",-1.09858246312845,-0.396512143287213,0.0280311781987842,0.0256771407471893,0,0,0,0,0.406466411549163,NA,1
1802,"ETI",0.0955459176828781,NA,0.0329172038889165,NA,100,0,NA,NA,0.157343834622099,NA,1
1802,"ETI-ANT",0.132648098645809,0.0332351376234329,0.0435766649471387,0.0255993902640238,100,0,100,100,0.157040672295693,NA,1
1802,"TEH",0.0937536977038334,NA,0.354136812678758,NA,100,100,NA,NA,0.157399082090114,0.997319672527521,1
1802,"TEH-ANT",0.129753269790628,0.0322525786654337,0.357806323392281,0.0255927738863059,100,100,100,100,0.157067757696003,1.00450947262326,1
1803,"HH",-0.869457607400633,NA,0.0234120292884107,NA,0,0,NA,NA,0.294271279047203,NA,1
1803,"HH-ANT",-1.10183601842386,-0.385239179138358,0.0278636225998558,0.0255557136084892,0,0,0,0,0.345746996205359,NA,1
1803,"ETI",0.0270629972017328,NA,0.0320853014118819,NA,0,100,NA,NA,0.128739026801179,NA,1
1803,"ETI-ANT",0.0397921666633161,0.0117971394445017,0.0418753490305461,0.0251230490460686,100,100,100,100,0.129509569019586,NA,1
1803,"TEH",0.0253716374595439,NA,0.345449711910574,NA,100,100,NA,NA,0.128656587888844,0.972862479168682,1
1803,"TEH-ANT",0.037116223863181,0.0108940079726443,0.347269804986071,0.0251143964832198,100,100,100,100,0.129365555748708,0.975076843680192,1
